Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
13.09.2026, 00:37:47;Brahmaparuss;Doswiadczenie;286.211.297 / 286.229.345;286.229.175 / 286.229.345;17878
13.09.2026, 00:37:47;Brahmaparuss;Sila;4065;4070;5
13.09.2026, 00:37:47;Brahmaparuss;Walki;99.521;99.523;2
13.09.2026, 00:37:47;Brahmaparuss;Zrabowane dobra;371.232.872.313 krwi;371.251.515.727 krwi;18643414
13.09.2026, 00:37:48;Gawron;Doswiadczenie;156.294.992 / 156.301.995;156.294.995 / 156.301.995;3
13.09.2026, 00:37:48;Gawron;Walki;58.242;58.245;3
13.09.2026, 00:37:49;lux;Doswiadczenie;145.838.265 / 145.859.405;145.848.284 / 145.859.405;10019
13.09.2026, 00:37:49;lux;Wytrzymalosc;2637;2638;1
13.09.2026, 00:37:49;lux;Walki;108.730;108.733;3
13.09.2026, 00:37:49;lux;Zrabowane dobra;207.330.232.996 krwi;207.352.842.517 krwi;22609521
13.09.2026, 00:37:50;Viktor;Walki;52.610;52.611;1
13.09.2026, 00:37:51;PEON;Doswiadczenie;191.852.573 / 191.896.320;192.012.401 / 192.020.240;159828
13.09.2026, 00:37:51;PEON;Zrabowane dobra;336.005.811.810 mięsa;336.111.299.220 mięsa;105487410
13.09.2026, 02:17:50;Brahmaparuss;Doswiadczenie;286.229.175 / 286.229.345;286.229.438 / 286.305.010;263
13.09.2026, 02:17:50;Brahmaparuss;Sila;4070;4079;9
13.09.2026, 02:17:50;Brahmaparuss;Walki;99.523;99.530;7
13.09.2026, 02:17:50;Brahmaparuss;Zrabowane dobra;371.251.515.727 krwi;371.252.426.793 krwi;911066
13.09.2026, 02:17:53;XTurek;Doswiadczenie;609.011.701 / 609.087.880;609.331.432 / 609.419.040;319731
13.09.2026, 02:17:53;XTurek;Wytrzymalosc;3985;3987;2
13.09.2026, 02:17:53;XTurek;Zrabowane dobra;1.027.980.180.645 mięsa;1.028.253.265.444 mięsa;273084799
13.09.2026, 02:17:54;PEON;Doswiadczenie;192.012.401 / 192.020.240;192.043.085 / 192.082.215;30684
13.09.2026, 02:17:54;PEON;Obrona;3342;3343;1
13.09.2026, 02:17:54;PEON;Zrabowane dobra;336.111.299.220 mięsa;336.134.475.006 mięsa;23175786
