Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
22.07.2026, 00:31:27;Gawron;Walki;57.552;57.553;1
22.07.2026, 00:31:28;lux;Doswiadczenie;127.320.641 / 127.366.090;127.358.588 / 127.366.090;37947
22.07.2026, 00:31:28;lux;Walki;107.174;107.185;11
22.07.2026, 00:31:28;lux;Zrabowane dobra;190.880.852.745 krwi;190.914.605.094 krwi;33752349
22.07.2026, 00:31:29;XTurek;Doswiadczenie;477.140.192 / 477.176.570;477.186.316 / 477.274.270;46124
22.07.2026, 00:31:29;XTurek;Zrabowane dobra;889.606.050.336 mięsa;889.648.619.542 mięsa;42569206
22.07.2026, 00:31:30;PEON;Doswiadczenie;153.081.345 / 153.131.310;153.134.295 / 153.186.660;52950
22.07.2026, 00:31:30;PEON;Charyzma;1809;1810;1
22.07.2026, 00:31:30;PEON;Walki;30.817;30.818;1
22.07.2026, 00:31:30;PEON;Zrabowane dobra;304.563.284.047 mięsa;304.604.292.278 mięsa;41008231
22.07.2026, 01:32:55;Brahmaparuss;Doswiadczenie;229.246.659 / 229.306.690;229.246.661 / 229.306.690;2
22.07.2026, 01:32:55;Brahmaparuss;Walki;97.636;97.637;1
22.07.2026, 01:32:57;lux;Doswiadczenie;127.358.588 / 127.366.090;127.358.591 / 127.366.090;3
22.07.2026, 01:32:57;lux;Walki;107.185;107.186;1
22.07.2026, 01:32:59;Viktor;Doswiadczenie;154.792.321 / 154.796.040;154.792.323 / 154.796.040;2
22.07.2026, 01:32:59;Viktor;Walki;50.703;50.704;1
22.07.2026, 01:33:00;PEON;Doswiadczenie;153.134.295 / 153.186.660;153.157.221 / 153.186.660;22926
22.07.2026, 01:33:00;PEON;Zrabowane dobra;304.604.292.278 mięsa;304.620.340.139 mięsa;16047861
22.07.2026, 03:01:22;Brahmaparuss;Doswiadczenie;229.246.661 / 229.306.690;229.333.489 / 229.374.415;86828
22.07.2026, 03:01:22;Brahmaparuss;Zrabowane dobra;318.294.283.230 krwi;318.355.998.491 krwi;61715261
22.07.2026, 03:01:22;Gawron;Doswiadczenie;136.279.159 / 136.299.425;136.284.380 / 136.299.425;5221
22.07.2026, 03:01:24;XTurek;Doswiadczenie;477.186.316 / 477.274.270;477.196.222 / 477.274.270;9906
22.07.2026, 03:01:24;XTurek;Zrabowane dobra;889.648.619.542 mięsa;889.649.373.815 mięsa;754273
22.07.2026, 03:01:24;Viktor;Doswiadczenie;154.792.323 / 154.796.040;154.797.887 / 154.851.690;5564
22.07.2026, 03:01:25;PEON;Doswiadczenie;153.157.221 / 153.186.660;153.162.756 / 153.186.660;5535
22.07.2026, 06:25:08;Brahmaparuss;Doswiadczenie;229.333.489 / 229.374.415;229.474.336 / 229.509.900;140847
22.07.2026, 06:25:08;Brahmaparuss;Walki;97.637;97.640;3
22.07.2026, 06:25:08;Brahmaparuss;Zrabowane dobra;318.355.998.491 krwi;318.489.243.341 krwi;133244850
22.07.2026, 06:25:08;Gawron;Doswiadczenie;136.284.380 / 136.299.425;136.284.503 / 136.299.425;123
22.07.2026, 06:25:08;Gawron;Walki;57.553;57.554;1
22.07.2026, 06:25:08;Gawron;Zrabowane dobra;200.430.560.292 krwi;200.431.192.920 krwi;632628
22.07.2026, 06:25:09;lux;Doswiadczenie;127.358.591 / 127.366.090;127.363.639 / 127.366.090;5048
22.07.2026, 06:25:09;lux;Walki;107.186;107.187;1
22.07.2026, 06:25:10;XTurek;Doswiadczenie;477.196.222 / 477.274.270;477.483.316 / 477.567.415;287094
