Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
15.07.2026, 00:39:24;Brahmaparuss;Doswiadczenie;221.741.470 / 221.784.660;221.741.473 / 221.784.660;3
15.07.2026, 00:39:24;Brahmaparuss;Walki;97.401;97.403;2
15.07.2026, 00:39:26;lux;Doswiadczenie;124.068.055 / 124.106.600;124.110.822 / 124.156.425;42767
15.07.2026, 00:39:26;lux;Zwinnosc;2161;2162;1
15.07.2026, 00:39:26;lux;Walki;106.633;106.634;1
15.07.2026, 00:39:26;lux;Zrabowane dobra;188.330.946.045 krwi;188.381.021.455 krwi;50075410
15.07.2026, 00:39:27;Viktor;Doswiadczenie;154.109.428 / 154.129.070;154.182.344 / 154.184.595;72916
15.07.2026, 00:39:27;Viktor;Wytrzymalosc;2439;2440;1
15.07.2026, 00:39:27;Viktor;Walki;50.360;50.367;7
15.07.2026, 00:39:27;Viktor;Zrabowane dobra;258.076.415.979 krwi;258.150.102.556 krwi;73686577
15.07.2026, 00:39:28;PEON;Walki;30.755;30.756;1
15.07.2026, 01:32:42;Brahmaparuss;Doswiadczenie;221.741.473 / 221.784.660;221.742.383 / 221.784.660;910
15.07.2026, 01:32:43;Gawron;Doswiadczenie;133.088.388 / 133.133.160;133.093.548 / 133.133.160;5160
15.07.2026, 02:54:18;XTurek;Doswiadczenie;459.547.895 / 459.562.430;459.557.482 / 459.562.430;9587
15.07.2026, 05:53:45;Brahmaparuss;Doswiadczenie;221.742.383 / 221.784.660;221.963.607 / 221.984.505;221224
15.07.2026, 05:53:45;Brahmaparuss;Walki;97.403;97.406;3
15.07.2026, 05:53:45;Brahmaparuss;Zrabowane dobra;311.447.841.932 krwi;311.652.077.955 krwi;204236023
15.07.2026, 05:53:46;Gawron;Doswiadczenie;133.093.548 / 133.133.160;133.129.713 / 133.133.160;36165
15.07.2026, 05:53:46;Gawron;Zrabowane dobra;197.922.428.662 krwi;197.945.932.642 krwi;23503980
15.07.2026, 05:53:47;lux;Doswiadczenie;124.110.822 / 124.156.425;124.115.805 / 124.156.425;4983
15.07.2026, 05:53:47;XTurek;Doswiadczenie;459.557.482 / 459.562.430;459.957.192 / 460.041.910;399710
15.07.2026, 05:53:47;XTurek;Zrabowane dobra;871.896.330.789 mięsa;872.269.428.095 mięsa;373097306
15.07.2026, 05:53:49;PEON;Doswiadczenie;149.366.133 / 149.391.245;149.372.031 / 149.391.245;5898
15.07.2026, 05:53:49;PEON;Zrabowane dobra;301.871.796.566 mięsa;301.873.617.338 mięsa;1820772
15.07.2026, 08:08:09;Brahmaparuss;Doswiadczenie;221.963.607 / 221.984.505;221.982.092 / 221.984.505;18485
15.07.2026, 08:08:09;Brahmaparuss;Zrabowane dobra;311.652.077.955 krwi;311.663.362.877 krwi;11284922
15.07.2026, 08:08:09;Gawron;Doswiadczenie;133.129.713 / 133.133.160;133.202.049 / 133.236.380;72336
15.07.2026, 08:08:09;Gawron;Walki;57.461;57.462;1
15.07.2026, 08:08:09;Gawron;Zrabowane dobra;197.945.932.642 krwi;197.992.944.802 krwi;47012160
15.07.2026, 08:08:10;lux;Doswiadczenie;124.115.805 / 124.156.425;124.152.244 / 124.156.425;36439
15.07.2026, 08:08:10;lux;Walki;106.634;106.635;1
15.07.2026, 08:08:10;lux;Zrabowane dobra;188.381.021.455 krwi;188.406.567.891 krwi;25546436
15.07.2026, 08:08:11;XTurek;Doswiadczenie;459.957.192 / 460.041.910;460.213.766 / 460.233.770;256574
15.07.2026, 08:08:11;XTurek;Zrabowane dobra;872.269.428.095 mięsa;872.499.306.079 mięsa;229877984
15.07.2026, 08:08:12;Viktor;Doswiadczenie;154.182.344 / 154.184.595;154.236.973 / 154.240.130;54629
15.07.2026, 08:08:12;Viktor;Walki;50.367;50.373;6
15.07.2026, 08:08:12;Viktor;Zrabowane dobra;258.150.102.556 krwi;258.194.343.659 krwi;44241103
15.07.2026, 08:08:12;PEON;Doswiadczenie;149.372.031 / 149.391.245;149.416.924 / 149.445.910;44893
15.07.2026, 08:08:12;PEON;Walki;30.756;30.758;2
15.07.2026, 08:08:12;PEON;Zrabowane dobra;301.873.617.338 mięsa;301.904.017.294 mięsa;30399956
15.07.2026, 10:33:32;Brahmaparuss;Doswiadczenie;221.982.092 / 221.984.505;222.054.659 / 222.117.790;72567
15.07.2026, 10:33:32;Brahmaparuss;Walki;97.406;97.408;2
15.07.2026, 10:33:32;Brahmaparuss;Zrabowane dobra;311.663.362.877 krwi;311.718.213.060 krwi;54850183
15.07.2026, 10:33:32;Gawron;Doswiadczenie;133.202.049 / 133.236.380;133.279.918 / 133.288.005;77869
15.07.2026, 10:33:32;Gawron;Walki;57.462;57.464;2
15.07.2026, 10:33:32;Gawron;Zrabowane dobra;197.992.944.802 krwi;198.043.536.659 krwi;50591857
15.07.2026, 10:33:33;lux;Doswiadczenie;124.152.244 / 124.156.425;124.272.481 / 124.305.965;120237
15.07.2026, 10:33:33;lux;Walki;106.635;106.638;3
15.07.2026, 10:33:33;lux;Zrabowane dobra;188.406.567.891 krwi;188.504.427.921 krwi;97860030
15.07.2026, 10:33:34;XTurek;Doswiadczenie;460.213.766 / 460.233.770;460.512.386 / 460.521.640;298620
15.07.2026, 10:33:34;XTurek;Sila;4329;4330;1
15.07.2026, 10:33:34;XTurek;Zrabowane dobra;872.499.306.079 mięsa;872.780.149.854 mięsa;280843775
15.07.2026, 10:33:35;Viktor;Doswiadczenie;154.236.973 / 154.240.130;154.287.778 / 154.295.680;50805
15.07.2026, 10:33:35;Viktor;Zwinnosc;2644;2645;1
15.07.2026, 10:33:35;Viktor;Walki;50.373;50.391;18
15.07.2026, 10:33:35;Viktor;Zrabowane dobra;258.194.343.659 krwi;258.235.390.928 krwi;41047269
15.07.2026, 10:33:35;PEON;Doswiadczenie;149.416.924 / 149.445.910;149.453.876 / 149.500.585;36952
15.07.2026, 10:33:35;PEON;Charyzma;1783;1784;1
15.07.2026, 10:33:35;PEON;Walki;30.758;30.762;4
15.07.2026, 10:33:35;PEON;Zrabowane dobra;301.904.017.294 mięsa;301.928.981.848 mięsa;24964554
15.07.2026, 12:24:58;Gawron;Doswiadczenie;133.279.918 / 133.288.005;133.357.502 / 133.391.290;77584
15.07.2026, 12:24:58;Gawron;Walki;57.464;57.466;2
15.07.2026, 12:24:58;Gawron;Zrabowane dobra;198.043.536.659 krwi;198.090.854.692 krwi;47318033
15.07.2026, 12:24:59;lux;Doswiadczenie;124.272.481 / 124.305.965;124.311.029 / 124.355.830;38548
15.07.2026, 12:24:59;lux;Walki;106.638;106.639;1
15.07.2026, 12:24:59;lux;Zrabowane dobra;188.504.427.921 krwi;188.527.611.604 krwi;23183683
15.07.2026, 12:25:01;Viktor;Doswiadczenie;154.287.778 / 154.295.680;154.310.049 / 154.351.235;22271
15.07.2026, 12:25:01;Viktor;Walki;50.391;50.393;2
15.07.2026, 12:25:01;Viktor;Zrabowane dobra;258.235.390.928 krwi;258.250.173.912 krwi;14782984
15.07.2026, 12:25:02;PEON;Doswiadczenie;149.453.876 / 149.500.585;149.529.677 / 149.555.270;75801
15.07.2026, 12:25:02;PEON;Charyzma;1784;1785;1
15.07.2026, 12:25:02;PEON;Zrabowane dobra;301.928.981.848 mięsa;301.978.246.547 mięsa;49264699
15.07.2026, 13:56:12;Brahmaparuss;Doswiadczenie;222.054.659 / 222.117.790;222.061.327 / 222.117.790;6668
15.07.2026, 13:56:12;Brahmaparuss;Walki;97.408;97.409;1
15.07.2026, 13:56:13;Gawron;Doswiadczenie;133.357.502 / 133.391.290;133.429.854 / 133.442.945;72352
15.07.2026, 13:56:13;Gawron;Walki;57.466;57.467;1
15.07.2026, 13:56:13;Gawron;Zrabowane dobra;198.090.854.692 krwi;198.137.882.687 krwi;47027995
15.07.2026, 13:56:14;lux;Doswiadczenie;124.311.029 / 124.355.830;124.328.136 / 124.355.830;17107
15.07.2026, 13:56:14;lux;Walki;106.639;106.640;1
15.07.2026, 13:56:14;lux;Zrabowane dobra;188.527.611.604 krwi;188.537.689.041 krwi;10077437
15.07.2026, 13:56:15;XTurek;Doswiadczenie;460.512.386 / 460.521.640;460.689.570 / 460.713.600;177184
15.07.2026, 13:56:15;XTurek;Zrabowane dobra;872.780.149.854 mięsa;872.947.693.223 mięsa;167543369
15.07.2026, 13:56:15;Viktor;Doswiadczenie;154.310.049 / 154.351.235;154.310.153 / 154.351.235;104
15.07.2026, 13:56:15;Viktor;Zrabowane dobra;258.250.173.912 krwi;258.250.616.146 krwi;442234
15.07.2026, 13:56:16;PEON;Doswiadczenie;149.529.677 / 149.555.270;149.572.020 / 149.609.970;42343
15.07.2026, 13:56:16;PEON;Zrabowane dobra;301.978.246.547 mięsa;302.002.560.625 mięsa;24314078
15.07.2026, 15:40:40;Brahmaparuss;Doswiadczenie;222.061.327 / 222.117.790;222.280.784 / 222.317.785;219457
15.07.2026, 15:40:40;Brahmaparuss;Zwinnosc;3523;3524;1
15.07.2026, 15:40:40;Brahmaparuss;Walki;97.409;97.413;4
15.07.2026, 15:40:40;Brahmaparuss;Zrabowane dobra;311.718.213.060 krwi;311.916.074.828 krwi;197861768
15.07.2026, 15:40:42;Gawron;Doswiadczenie;133.429.854 / 133.442.945;133.470.258 / 133.494.610;40404
15.07.2026, 15:40:42;Gawron;Walki;57.467;57.468;1
15.07.2026, 15:40:42;Gawron;Zrabowane dobra;198.137.882.687 krwi;198.161.398.803 krwi;23516116
15.07.2026, 15:40:42;lux;Doswiadczenie;124.328.136 / 124.355.830;124.366.113 / 124.405.705;37977
15.07.2026, 15:40:42;lux;Walki;106.640;106.642;2
15.07.2026, 15:40:42;lux;Zrabowane dobra;188.537.689.041 krwi;188.561.190.784 krwi;23501743
15.07.2026, 15:40:43;XTurek;Doswiadczenie;460.689.570 / 460.713.600;460.836.625 / 460.905.605;147055
15.07.2026, 15:40:43;XTurek;Sila;4330;4331;1
15.07.2026, 15:40:43;XTurek;Zrabowane dobra;872.947.693.223 mięsa;873.082.141.434 mięsa;134448211
15.07.2026, 15:40:45;PEON;Doswiadczenie;149.572.020 / 149.609.970;149.621.274 / 149.664.675;49254
15.07.2026, 15:40:45;PEON;Charyzma;1785;1786;1
15.07.2026, 15:40:45;PEON;Zrabowane dobra;302.002.560.625 mięsa;302.037.077.083 mięsa;34516458
15.07.2026, 17:11:05;Brahmaparuss;Doswiadczenie;222.280.784 / 222.317.785;222.321.365 / 222.384.470;40581
15.07.2026, 17:11:05;Brahmaparuss;Walki;97.413;97.414;1
15.07.2026, 17:11:05;Brahmaparuss;Zrabowane dobra;311.916.074.828 krwi;311.942.117.154 krwi;26042326
15.07.2026, 17:11:06;Gawron;Doswiadczenie;133.470.258 / 133.494.610;133.513.238 / 133.546.285;42980
15.07.2026, 17:11:06;Gawron;Wytrzymalosc;2038;2039;1
15.07.2026, 17:11:06;Gawron;Walki;57.468;57.469;1
15.07.2026, 17:11:06;Gawron;Zrabowane dobra;198.161.398.803 krwi;198.210.802.120 krwi;49403317
15.07.2026, 17:11:07;lux;Doswiadczenie;124.366.113 / 124.405.705;124.405.487 / 124.405.705;39374
15.07.2026, 17:11:07;lux;Walki;106.642;106.643;1
15.07.2026, 17:11:07;lux;Zrabowane dobra;188.561.190.784 krwi;188.592.513.783 krwi;31322999
15.07.2026, 17:11:08;XTurek;Doswiadczenie;460.836.625 / 460.905.605;461.074.175 / 461.097.645;237550
15.07.2026, 17:11:08;XTurek;Zrabowane dobra;873.082.141.434 mięsa;873.338.524.989 mięsa;256383555
15.07.2026, 17:11:09;Viktor;Doswiadczenie;154.310.153 / 154.351.235;154.328.842 / 154.351.235;18689
15.07.2026, 17:11:09;Viktor;Charyzma;1604;1605;1
15.07.2026, 17:11:09;Viktor;Walki;50.393;50.414;21
15.07.2026, 17:11:09;Viktor;Zrabowane dobra;258.250.616.146 krwi;258.267.774.539 krwi;17158393
15.07.2026, 17:11:10;PEON;Doswiadczenie;149.621.274 / 149.664.675;149.691.185 / 149.719.390;69911
15.07.2026, 17:11:10;PEON;Walki;30.762;30.764;2
15.07.2026, 17:11:10;PEON;Zrabowane dobra;302.037.077.083 mięsa;302.082.985.661 mięsa;45908578
15.07.2026, 18:44:35;Brahmaparuss;Doswiadczenie;222.321.365 / 222.384.470;222.401.038 / 222.451.170;79673
15.07.2026, 18:44:35;Brahmaparuss;Walki;97.414;97.417;3
15.07.2026, 18:44:35;Brahmaparuss;Zrabowane dobra;311.942.117.154 krwi;312.008.857.384 krwi;66740230
15.07.2026, 18:44:36;Gawron;Doswiadczenie;133.513.238 / 133.546.285;133.549.418 / 133.597.970;36180
15.07.2026, 18:44:36;Gawron;Walki;57.469;57.471;2
15.07.2026, 18:44:36;Gawron;Zrabowane dobra;198.210.802.120 krwi;198.234.320.669 krwi;23518549
15.07.2026, 18:44:37;lux;Doswiadczenie;124.405.487 / 124.405.705;124.442.699 / 124.455.590;37212
15.07.2026, 18:44:37;lux;Walki;106.643;106.644;1
15.07.2026, 18:44:37;lux;Zrabowane dobra;188.592.513.783 krwi;188.615.747.129 krwi;23233346
15.07.2026, 18:44:38;XTurek;Doswiadczenie;461.074.175 / 461.097.645;461.269.258 / 461.289.730;195083
15.07.2026, 18:44:38;XTurek;Sila;4331;4332;1
15.07.2026, 18:44:38;XTurek;Zrabowane dobra;873.338.524.989 mięsa;873.542.813.373 mięsa;204288384
15.07.2026, 18:44:39;Viktor;Doswiadczenie;154.328.842 / 154.351.235;154.372.282 / 154.406.800;43440
15.07.2026, 18:44:39;Viktor;Walki;50.414;50.416;2
15.07.2026, 18:44:39;Viktor;Zrabowane dobra;258.267.774.539 krwi;258.300.259.364 krwi;32484825
15.07.2026, 18:44:40;PEON;Doswiadczenie;149.691.185 / 149.719.390;149.729.895 / 149.774.115;38710
15.07.2026, 18:44:40;PEON;Charyzma;1786;1787;1
15.07.2026, 18:44:40;PEON;Zrabowane dobra;302.082.985.661 mięsa;302.104.962.466 mięsa;21976805
15.07.2026, 19:56:35;Brahmaparuss;Doswiadczenie;222.401.038 / 222.451.170;222.541.069 / 222.584.590;140031
15.07.2026, 19:56:35;Brahmaparuss;Walki;97.417;97.422;5
15.07.2026, 19:56:35;Brahmaparuss;Zrabowane dobra;312.008.857.384 krwi;312.147.261.210 krwi;138403826
15.07.2026, 19:56:36;Gawron;Doswiadczenie;133.549.418 / 133.597.970;133.585.600 / 133.597.970;36182
15.07.2026, 19:56:36;Gawron;Walki;57.471;57.472;1
15.07.2026, 19:56:36;Gawron;Zrabowane dobra;198.234.320.669 krwi;198.257.841.039 krwi;23520370
15.07.2026, 19:56:37;lux;Doswiadczenie;124.442.699 / 124.455.590;124.481.790 / 124.505.490;39091
15.07.2026, 19:56:37;lux;Charyzma;1929;1930;1
15.07.2026, 19:56:37;lux;Walki;106.644;106.645;1
15.07.2026, 19:56:37;lux;Zrabowane dobra;188.615.747.129 krwi;188.646.352.438 krwi;30605309
15.07.2026, 19:56:38;XTurek;Doswiadczenie;461.269.258 / 461.289.730;461.498.254 / 461.577.925;228996
15.07.2026, 19:56:38;XTurek;Zrabowane dobra;873.542.813.373 mięsa;873.788.566.712 mięsa;245753339
15.07.2026, 19:56:39;Viktor;Doswiadczenie;154.372.282 / 154.406.800;154.372.415 / 154.406.800;133
15.07.2026, 19:56:39;Viktor;Walki;50.416;50.428;12
15.07.2026, 19:56:39;Viktor;Zrabowane dobra;258.300.259.364 krwi;258.300.686.186 krwi;426822
15.07.2026, 19:56:40;PEON;Doswiadczenie;149.729.895 / 149.774.115;149.774.675 / 149.828.850;44780
15.07.2026, 19:56:40;PEON;Walki;30.764;30.765;1
15.07.2026, 19:56:40;PEON;Zrabowane dobra;302.104.962.466 mięsa;302.135.788.945 mięsa;30826479
