Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
31.05.2026, 00:09:43;Brahmaparuss;Doswiadczenie;161.346.032 / 161.374.485;161.422.056 / 161.431.300;76024
31.05.2026, 00:09:43;Brahmaparuss;Wytrzymalosc;3221;3222;1
31.05.2026, 00:09:43;Brahmaparuss;Walki;95.279;95.284;5
31.05.2026, 00:09:43;Brahmaparuss;Zrabowane dobra;255.574.538.819 krwi;255.634.575.709 krwi;60036890
31.05.2026, 00:09:44;Gawron;Doswiadczenie;116.227.847 / 116.263.240;116.229.948 / 116.263.240;2101
31.05.2026, 00:09:44;Gawron;Walki;56.849;56.851;2
31.05.2026, 00:09:44;Gawron;Zrabowane dobra;183.092.865.141 krwi;183.098.615.781 krwi;5750640
31.05.2026, 00:09:46;XTurek;Doswiadczenie;352.220.800 / 352.304.570;352.317.367 / 352.388.520;96567
31.05.2026, 00:09:46;XTurek;Zwinnosc;3842;3843;1
31.05.2026, 00:09:46;XTurek;Zrabowane dobra;761.843.084.367 mięsa;761.927.156.671 mięsa;84072304
31.05.2026, 00:09:47;Viktor;Doswiadczenie;137.713.803 / 137.765.250;137.751.603 / 137.765.250;37800
31.05.2026, 00:09:47;Viktor;Zwinnosc;2603;2604;1
31.05.2026, 00:09:47;Viktor;Zrabowane dobra;244.847.385.457 krwi;244.876.192.159 krwi;28806702
31.05.2026, 00:09:48;PEON;Doswiadczenie;144.816.314 / 144.835.000;144.817.786 / 144.835.000;1472
31.05.2026, 01:13:41;Brahmaparuss;Doswiadczenie;161.422.056 / 161.431.300;161.470.903 / 161.488.125;48847
31.05.2026, 01:13:41;Brahmaparuss;Walki;95.284;95.289;5
31.05.2026, 01:13:41;Brahmaparuss;Zrabowane dobra;255.634.575.709 krwi;255.667.531.562 krwi;32955853
31.05.2026, 01:13:42;lux;Doswiadczenie;101.581.846 / 101.614.825;101.626.335 / 101.659.910;44489
31.05.2026, 01:13:42;lux;Zwinnosc;2097;2098;1
31.05.2026, 01:13:42;lux;Zrabowane dobra;169.584.001.150 krwi;169.631.127.894 krwi;47126744
31.05.2026, 01:13:43;XTurek;Doswiadczenie;352.317.367 / 352.388.520;352.453.552 / 352.472.475;136185
31.05.2026, 01:13:43;XTurek;Zrabowane dobra;761.927.156.671 mięsa;762.065.476.054 mięsa;138319383
31.05.2026, 01:13:45;PEON;Doswiadczenie;144.817.786 / 144.835.000;144.817.817 / 144.835.000;31
31.05.2026, 01:13:45;PEON;Walki;30.631;30.632;1
31.05.2026, 01:13:45;PEON;Zrabowane dobra;297.796.695.233 mięsa;297.796.778.783 mięsa;83550
31.05.2026, 02:15:24;XTurek;Doswiadczenie;352.453.552 / 352.472.475;352.556.559 / 352.640.415;103007
31.05.2026, 02:15:24;XTurek;Zrabowane dobra;762.065.476.054 mięsa;762.152.930.599 mięsa;87454545
31.05.2026, 06:54:23;Brahmaparuss;Doswiadczenie;161.470.903 / 161.488.125;161.723.261 / 161.772.405;252358
31.05.2026, 06:54:23;Brahmaparuss;Sila;3942;3943;1
31.05.2026, 06:54:23;Brahmaparuss;Charyzma;3942;3943;1
31.05.2026, 06:54:23;Brahmaparuss;Walki;95.289;95.297;8
31.05.2026, 06:54:23;Brahmaparuss;Zrabowane dobra;255.667.531.562 krwi;255.880.345.093 krwi;212813531
31.05.2026, 06:54:24;lux;Doswiadczenie;101.626.335 / 101.659.910;101.630.844 / 101.659.910;4509
31.05.2026, 06:54:25;XTurek;Doswiadczenie;352.556.559 / 352.640.415;352.848.306 / 352.892.405;291747
31.05.2026, 06:54:25;XTurek;Zwinnosc;3843;3844;1
31.05.2026, 06:54:25;XTurek;Zrabowane dobra;762.152.930.599 mięsa;762.438.392.847 mięsa;285462248
31.05.2026, 06:54:26;Viktor;Doswiadczenie;137.751.603 / 137.765.250;137.753.235 / 137.765.250;1632
31.05.2026, 06:54:26;Viktor;Zrabowane dobra;244.876.192.159 krwi;244.881.314.191 krwi;5122032
31.05.2026, 06:54:26;PEON;Doswiadczenie;144.817.817 / 144.835.000;144.823.199 / 144.835.000;5382
31.05.2026, 10:10:52;Brahmaparuss;Doswiadczenie;161.723.261 / 161.772.405;161.987.331 / 162.000.010;264070
31.05.2026, 10:10:52;Brahmaparuss;Walki;95.297;95.306;9
31.05.2026, 10:10:52;Brahmaparuss;Zrabowane dobra;255.880.345.093 krwi;256.105.929.484 krwi;225584391
31.05.2026, 10:10:53;Gawron;Doswiadczenie;116.229.948 / 116.263.240;116.233.738 / 116.263.240;3790
31.05.2026, 10:10:53;Gawron;Walki;56.851;56.852;1
31.05.2026, 10:10:53;Gawron;Zrabowane dobra;183.098.615.781 krwi;183.103.216.293 krwi;4600512
31.05.2026, 10:10:55;XTurek;Doswiadczenie;352.848.306 / 352.892.405;353.067.150 / 353.144.480;218844
31.05.2026, 10:10:55;XTurek;Zwinnosc;3844;3846;2
31.05.2026, 10:10:55;XTurek;Zrabowane dobra;762.438.392.847 mięsa;762.643.890.817 mięsa;205497970
31.05.2026, 10:10:56;Viktor;Doswiadczenie;137.753.235 / 137.765.250;137.802.242 / 137.817.750;49007
31.05.2026, 10:10:56;Viktor;Walki;49.524;49.525;1
31.05.2026, 10:10:56;Viktor;Zrabowane dobra;244.881.314.191 krwi;244.925.134.007 krwi;43819816
31.05.2026, 10:10:57;PEON;Doswiadczenie;144.823.199 / 144.835.000;144.823.232 / 144.835.000;33
31.05.2026, 10:10:57;PEON;Walki;30.632;30.633;1
31.05.2026, 10:10:57;PEON;Zrabowane dobra;297.796.778.783 mięsa;297.796.862.333 mięsa;83550
31.05.2026, 12:24:21;Brahmaparuss;Doswiadczenie;161.987.331 / 162.000.010;162.237.412 / 162.284.740;250081
31.05.2026, 12:24:21;Brahmaparuss;Zwinnosc;3473;3475;2
31.05.2026, 12:24:21;Brahmaparuss;Walki;95.306;95.313;7
31.05.2026, 12:24:21;Brahmaparuss;Zrabowane dobra;256.105.929.484 krwi;256.334.320.270 krwi;228390786
31.05.2026, 12:24:22;Gawron;Doswiadczenie;116.233.738 / 116.263.240;116.248.957 / 116.263.240;15219
31.05.2026, 12:24:22;Gawron;Sila;2510;2511;1
31.05.2026, 12:24:22;Gawron;Walki;56.852;56.854;2
31.05.2026, 12:24:22;Gawron;Zrabowane dobra;183.103.216.293 krwi;183.125.436.982 krwi;22220689
31.05.2026, 12:24:23;lux;Doswiadczenie;101.630.844 / 101.659.910;101.705.630 / 101.750.115;74786
31.05.2026, 12:24:23;lux;Sila;2365;2366;1
31.05.2026, 12:24:23;lux;Zrabowane dobra;169.631.127.894 krwi;169.690.043.855 krwi;58915961
31.05.2026, 12:24:24;XTurek;Doswiadczenie;353.067.150 / 353.144.480;353.258.479 / 353.312.585;191329
31.05.2026, 12:24:24;XTurek;Zwinnosc;3846;3847;1
31.05.2026, 12:24:24;XTurek;Zrabowane dobra;762.643.890.817 mięsa;762.848.836.205 mięsa;204945388
31.05.2026, 12:24:25;Viktor;Doswiadczenie;137.802.242 / 137.817.750;137.882.983 / 137.922.770;80741
31.05.2026, 12:24:25;Viktor;Zwinnosc;2604;2605;1
31.05.2026, 12:24:25;Viktor;Walki;49.525;49.527;2
31.05.2026, 12:24:25;Viktor;Zrabowane dobra;244.925.134.007 krwi;244.978.717.468 krwi;53583461
31.05.2026, 13:55:11;Brahmaparuss;Doswiadczenie;162.237.412 / 162.284.740;162.323.323 / 162.341.715;85911
31.05.2026, 13:55:11;Brahmaparuss;Zwinnosc;3475;3476;1
31.05.2026, 13:55:11;Brahmaparuss;Walki;95.313;95.317;4
31.05.2026, 13:55:11;Brahmaparuss;Zrabowane dobra;256.334.320.270 krwi;256.412.649.470 krwi;78329200
31.05.2026, 13:55:12;Gawron;Doswiadczenie;116.248.957 / 116.263.240;116.248.961 / 116.263.240;4
31.05.2026, 13:55:12;Gawron;Walki;56.854;56.855;1
31.05.2026, 13:55:13;lux;Doswiadczenie;101.705.630 / 101.750.115;101.751.116 / 101.795.230;45486
31.05.2026, 13:55:13;lux;Zrabowane dobra;169.690.043.855 krwi;169.724.377.407 krwi;34333552
31.05.2026, 13:55:14;XTurek;Doswiadczenie;353.258.479 / 353.312.585;353.398.540 / 353.480.725;140061
31.05.2026, 13:55:14;XTurek;Zrabowane dobra;762.848.836.205 mięsa;762.978.112.683 mięsa;129276478
31.05.2026, 13:55:15;Viktor;Doswiadczenie;137.882.983 / 137.922.770;137.921.082 / 137.922.770;38099
