Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
21.07.2026, 00:25:50;Gawron;Walki;57.532;57.533;1
21.07.2026, 00:25:52;XTurek;Doswiadczenie;474.680.541 / 474.737.420;474.825.674 / 474.834.870;145133
21.07.2026, 00:25:52;XTurek;Zrabowane dobra;886.901.050.260 mięsa;887.071.478.507 mięsa;170428247
21.07.2026, 00:25:53;Viktor;Doswiadczenie;154.744.746 / 154.796.040;154.750.310 / 154.796.040;5564
21.07.2026, 00:25:53;Viktor;Walki;50.682;50.683;1
21.07.2026, 00:25:53;PEON;Doswiadczenie;152.312.031 / 152.357.520;152.358.436 / 152.412.725;46405
21.07.2026, 00:25:53;PEON;Zrabowane dobra;303.956.205.711 mięsa;303.983.473.998 mięsa;27268287
21.07.2026, 01:29:42;XTurek;Doswiadczenie;474.825.674 / 474.834.870;474.835.419 / 474.932.325;9745
21.07.2026, 03:00:42;Brahmaparuss;Doswiadczenie;228.261.176 / 228.292.000;228.442.268 / 228.494.760;181092
21.07.2026, 03:00:42;Brahmaparuss;Wytrzymalosc;3317;3318;1
21.07.2026, 03:00:42;Brahmaparuss;Walki;97.609;97.610;1
21.07.2026, 03:00:42;Brahmaparuss;Zrabowane dobra;317.346.951.770 krwi;317.509.496.361 krwi;162544591
21.07.2026, 03:00:43;lux;Doswiadczenie;126.780.776 / 126.811.515;126.785.812 / 126.811.515;5036
21.07.2026, 03:00:44;XTurek;Doswiadczenie;474.835.419 / 474.932.325;475.043.541 / 475.127.265;208122
21.07.2026, 03:00:44;XTurek;Zwinnosc;3942;3943;1
21.07.2026, 03:00:44;XTurek;Zrabowane dobra;887.071.478.507 mięsa;887.291.682.649 mięsa;220204142
21.07.2026, 06:21:51;Brahmaparuss;Doswiadczenie;228.442.268 / 228.494.760;228.597.756 / 228.629.980;155488
21.07.2026, 06:21:51;Brahmaparuss;Zwinnosc;3526;3527;1
21.07.2026, 06:21:51;Brahmaparuss;Walki;97.610;97.616;6
21.07.2026, 06:21:51;Brahmaparuss;Zrabowane dobra;317.509.496.361 krwi;317.689.800.713 krwi;180304352
21.07.2026, 06:21:52;Gawron;Doswiadczenie;135.755.958 / 135.777.815;135.761.169 / 135.777.815;5211
21.07.2026, 06:21:52;Gawron;Walki;57.533;57.535;2
21.07.2026, 06:21:53;lux;Doswiadczenie;126.785.812 / 126.811.515;126.825.153 / 126.861.880;39341
21.07.2026, 06:21:53;lux;Charyzma;1932;1933;1
21.07.2026, 06:21:53;lux;Walki;107.062;107.064;2
21.07.2026, 06:21:53;lux;Zrabowane dobra;190.454.876.566 krwi;190.478.216.419 krwi;23339853
21.07.2026, 06:21:54;XTurek;Doswiadczenie;475.043.541 / 475.127.265;475.249.106 / 475.322.250;205565
21.07.2026, 06:21:54;XTurek;Zrabowane dobra;887.291.682.649 mięsa;887.485.215.943 mięsa;193533294
21.07.2026, 06:21:55;Viktor;Doswiadczenie;154.750.310 / 154.796.040;154.751.182 / 154.796.040;872
21.07.2026, 06:21:55;Viktor;Walki;50.683;50.685;2
21.07.2026, 06:21:55;Viktor;Zrabowane dobra;258.701.468.352 krwi;258.705.169.883 krwi;3701531
21.07.2026, 06:21:56;PEON;Doswiadczenie;152.358.436 / 152.412.725;152.363.957 / 152.412.725;5521
