Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
20.09.2026, 01:31:24;Brahmaparuss;Doswiadczenie;293.327.164 / 293.385.660;293.327.192 / 293.385.660;28
20.09.2026, 01:31:24;Brahmaparuss;Walki;99.735;99.739;4
20.09.2026, 01:31:24;Brahmaparuss;Zrabowane dobra;378.226.647.708 krwi;378.226.731.337 krwi;83629
20.09.2026, 01:31:25;Gawron;Doswiadczenie;162.082.926 / 162.113.870;162.088.620 / 162.113.870;5694
20.09.2026, 01:31:26;lux;Doswiadczenie;151.507.136 / 151.530.630;151.512.641 / 151.530.630;5505
20.09.2026, 01:31:27;XTurek;Doswiadczenie;621.643.271 / 621.735.155;621.813.330 / 621.846.670;170059
20.09.2026, 01:31:27;XTurek;Zwinnosc;4014;4015;1
20.09.2026, 01:31:27;XTurek;Zrabowane dobra;1.042.244.143.595 mięsa;1.042.387.416.831 mięsa;143273236
20.09.2026, 01:31:28;Viktor;Doswiadczenie;160.572.488 / 160.580.110;160.572.490 / 160.580.110;2
20.09.2026, 01:31:28;Viktor;Walki;52.910;52.911;1
20.09.2026, 03:31:52;Brahmaparuss;Doswiadczenie;293.327.192 / 293.385.660;293.334.617 / 293.385.660;7425
20.09.2026, 03:31:52;Brahmaparuss;Walki;99.739;99.740;1
20.09.2026, 03:31:52;Brahmaparuss;Zrabowane dobra;378.226.731.337 krwi;378.227.024.697 krwi;293360
20.09.2026, 03:31:54;XTurek;Doswiadczenie;621.813.330 / 621.846.670;622.130.009 / 622.181.280;316679
20.09.2026, 03:31:54;XTurek;Zrabowane dobra;1.042.387.416.831 mięsa;1.042.667.199.294 mięsa;279782463
20.09.2026, 03:31:55;Viktor;Doswiadczenie;160.572.490 / 160.580.110;160.572.492 / 160.580.110;2
20.09.2026, 03:31:55;Viktor;Walki;52.911;52.912;1
20.09.2026, 03:31:56;PEON;Doswiadczenie;196.574.452 / 196.633.475;196.574.636 / 196.633.475;184
20.09.2026, 03:31:56;PEON;Zrabowane dobra;340.023.624.753 mięsa;340.024.451.695 mięsa;826942
20.09.2026, 08:53:17;Brahmaparuss;Doswiadczenie;293.334.617 / 293.385.660;293.758.896 / 293.768.790;424279
20.09.2026, 08:53:17;Brahmaparuss;Obrona;4012;4013;1
20.09.2026, 08:53:17;Brahmaparuss;Zwinnosc;3663;3664;1
20.09.2026, 08:53:17;Brahmaparuss;Walki;99.740;99.743;3
20.09.2026, 08:53:17;Brahmaparuss;Zrabowane dobra;378.227.024.697 krwi;378.628.833.730 krwi;401809033
20.09.2026, 08:53:18;Gawron;Doswiadczenie;162.088.620 / 162.113.870;162.088.622 / 162.113.870;2
20.09.2026, 08:53:18;Gawron;Walki;58.327;58.328;1
20.09.2026, 08:53:19;lux;Doswiadczenie;151.512.641 / 151.530.630;151.518.146 / 151.530.630;5505
20.09.2026, 08:53:20;XTurek;Doswiadczenie;622.130.009 / 622.181.280;622.616.673 / 622.627.560;486664
20.09.2026, 08:53:20;XTurek;Zwinnosc;4015;4016;1
20.09.2026, 08:53:20;XTurek;Zrabowane dobra;1.042.667.199.294 mięsa;1.043.174.051.275 mięsa;506851981
20.09.2026, 08:53:21;Viktor;Doswiadczenie;160.572.492 / 160.580.110;160.572.497 / 160.580.110;5
20.09.2026, 08:53:21;Viktor;Walki;52.912;52.914;2
20.09.2026, 08:53:22;PEON;Doswiadczenie;196.574.636 / 196.633.475;196.581.200 / 196.633.475;6564
20.09.2026, 08:53:22;PEON;Zrabowane dobra;340.024.451.695 mięsa;340.026.968.475 mięsa;2516780
20.09.2026, 13:54:56;Brahmaparuss;Doswiadczenie;293.758.896 / 293.768.790;294.147.494 / 294.152.170;388598
20.09.2026, 13:54:56;Brahmaparuss;Obrona;4013;4014;1
20.09.2026, 13:54:56;Brahmaparuss;Walki;99.743;99.750;7
20.09.2026, 13:54:56;Brahmaparuss;Zrabowane dobra;378.628.833.730 krwi;378.989.606.345 krwi;360772615
20.09.2026, 13:54:57;Gawron;Doswiadczenie;162.088.622 / 162.113.870;162.380.698 / 162.398.700;292076
20.09.2026, 13:54:57;Gawron;Obrona;2570;2573;3
20.09.2026, 13:54:57;Gawron;Zwinnosc;2401;2402;1
20.09.2026, 13:54:57;Gawron;Charyzma;1609;1610;1
20.09.2026, 13:54:57;Gawron;Walki;58.328;58.333;5
20.09.2026, 13:54:57;Gawron;Zrabowane dobra;223.310.073.968 krwi;223.535.999.083 krwi;225925115
20.09.2026, 13:54:58;lux;Doswiadczenie;151.518.146 / 151.530.630;151.718.116 / 151.750.910;199970
20.09.2026, 13:54:58;lux;Walki;108.848;108.849;1
20.09.2026, 13:54:58;lux;Zrabowane dobra;212.667.080.657 krwi;212.819.356.621 krwi;152275964
20.09.2026, 13:54:59;XTurek;Doswiadczenie;622.616.673 / 622.627.560;623.279.913 / 623.297.290;663240
20.09.2026, 13:54:59;XTurek;Zwinnosc;4016;4019;3
20.09.2026, 13:54:59;XTurek;Zrabowane dobra;1.043.174.051.275 mięsa;1.044.025.550.542 mięsa;851499267
20.09.2026, 13:55:00;Viktor;Doswiadczenie;160.572.497 / 160.580.110;160.572.508 / 160.580.110;11
20.09.2026, 13:55:00;Viktor;Walki;52.914;52.927;13
20.09.2026, 13:55:01;PEON;Doswiadczenie;196.581.200 / 196.633.475;196.702.445 / 196.758.915;121245
20.09.2026, 13:55:01;PEON;Walki;31.160;31.161;1
20.09.2026, 13:55:01;PEON;Zrabowane dobra;340.026.968.475 mięsa;340.099.236.584 mięsa;72268109
