Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
26.08.2026, 00:26:43;XTurek;Doswiadczenie;568.787.366 / 568.828.445;568.791.748 / 568.828.445;4382
26.08.2026, 00:26:45;PEON;Doswiadczenie;178.113.201 / 178.150.770;178.195.334 / 178.210.470;82133
26.08.2026, 00:26:45;PEON;Zrabowane dobra;324.326.084.130 mięsa;324.389.176.117 mięsa;63091987
26.08.2026, 00:55:09;Brahmaparuss;Doswiadczenie;268.644.503 / 268.651.830;268.675.731 / 268.725.135;31228
26.08.2026, 00:55:09;Brahmaparuss;Zrabowane dobra;354.399.390.104 krwi;354.419.876.968 krwi;20486864
26.08.2026, 00:55:12;XTurek;Doswiadczenie;568.791.748 / 568.828.445;568.792.036 / 568.828.445;288
26.08.2026, 00:55:12;XTurek;Zrabowane dobra;984.380.870.324 mięsa;984.382.533.704 mięsa;1663380
26.08.2026, 01:20:42;Brahmaparuss;Doswiadczenie;268.675.731 / 268.725.135;268.752.127 / 268.798.450;76396
26.08.2026, 01:20:42;Brahmaparuss;Sila;4014;4020;6
26.08.2026, 01:20:42;Brahmaparuss;Walki;98.956;98.964;8
26.08.2026, 01:20:42;Brahmaparuss;Zrabowane dobra;354.419.876.968 krwi;354.497.722.928 krwi;77845960
26.08.2026, 01:20:44;XTurek;Doswiadczenie;568.792.036 / 568.828.445;569.002.197 / 569.041.785;210161
26.08.2026, 01:20:44;XTurek;Wytrzymalosc;3898;3899;1
26.08.2026, 01:20:44;XTurek;Zrabowane dobra;984.382.533.704 mięsa;984.590.955.434 mięsa;208421730
26.08.2026, 01:20:44;Viktor;Walki;52.091;52.092;1
26.08.2026, 02:00:12;Brahmaparuss;Doswiadczenie;268.752.127 / 268.798.450;268.752.129 / 268.798.450;2
26.08.2026, 02:00:12;Brahmaparuss;Walki;98.964;98.965;1
