Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
14.08.2026, 00:22:14;Brahmaparuss;Doswiadczenie;257.778.929 / 257.840.985;257.778.932 / 257.840.985;3
14.08.2026, 00:22:14;Brahmaparuss;Walki;98.528;98.529;1
14.08.2026, 00:22:16;lux;Doswiadczenie;134.887.891 / 134.893.370;134.928.599 / 134.945.320;40708
14.08.2026, 00:22:16;lux;Zrabowane dobra;197.500.693.457 krwi;197.533.212.179 krwi;32518722
14.08.2026, 00:22:17;Viktor;Doswiadczenie;155.425.200 / 155.464.455;155.425.202 / 155.464.455;2
14.08.2026, 00:22:17;Viktor;Walki;51.487;51.488;1
14.08.2026, 01:08:48;Brahmaparuss;Doswiadczenie;257.778.932 / 257.840.985;257.855.332 / 257.912.800;76400
14.08.2026, 01:08:48;Brahmaparuss;Zrabowane dobra;344.564.129.487 krwi;344.622.698.324 krwi;58568837
14.08.2026, 01:08:50;XTurek;Doswiadczenie;534.021.894 / 534.071.460;534.230.276 / 534.278.180;208382
14.08.2026, 01:08:50;XTurek;Sila;4488;4489;1
14.08.2026, 01:08:50;XTurek;Zrabowane dobra;948.477.209.129 mięsa;948.683.018.463 mięsa;205809334
14.08.2026, 01:55:31;Brahmaparuss;Doswiadczenie;257.855.332 / 257.912.800;257.919.329 / 257.984.625;63997
14.08.2026, 01:55:31;Brahmaparuss;Zrabowane dobra;344.622.698.324 krwi;344.687.451.819 krwi;64753495
14.08.2026, 01:55:32;Gawron;Doswiadczenie;146.559.214 / 146.562.390;146.564.628 / 146.616.540;5414
14.08.2026, 03:40:32;Brahmaparuss;Doswiadczenie;257.919.329 / 257.984.625;257.971.521 / 257.984.625;52192
14.08.2026, 03:40:32;Brahmaparuss;Walki;98.529;98.530;1
14.08.2026, 03:40:32;Brahmaparuss;Zrabowane dobra;344.687.451.819 krwi;344.720.381.203 krwi;32929384
14.08.2026, 03:40:35;XTurek;Doswiadczenie;534.230.276 / 534.278.180;534.439.156 / 534.484.940;208880
14.08.2026, 03:40:35;XTurek;Zrabowane dobra;948.683.018.463 mięsa;948.856.722.887 mięsa;173704424
14.08.2026, 03:40:36;Viktor;Doswiadczenie;155.425.202 / 155.464.455;155.430.779 / 155.464.455;5577
14.08.2026, 03:40:36;Viktor;Walki;51.488;51.489;1
14.08.2026, 03:40:37;PEON;Doswiadczenie;168.624.345 / 168.670.125;168.630.777 / 168.670.125;6432
14.08.2026, 03:40:37;PEON;Zrabowane dobra;316.757.826.946 mięsa;316.760.532.922 mięsa;2705976
14.08.2026, 05:50:36;Brahmaparuss;Doswiadczenie;257.971.521 / 257.984.625;258.169.202 / 258.200.165;197681
14.08.2026, 05:50:36;Brahmaparuss;Zwinnosc;3589;3590;1
14.08.2026, 05:50:36;Brahmaparuss;Walki;98.530;98.537;7
14.08.2026, 05:50:36;Brahmaparuss;Zrabowane dobra;344.720.381.203 krwi;344.964.668.664 krwi;244287461
14.08.2026, 05:50:37;Gawron;Doswiadczenie;146.564.628 / 146.616.540;146.609.929 / 146.616.540;45301
14.08.2026, 05:50:37;Gawron;Zwinnosc;2342;2343;1
14.08.2026, 05:50:37;Gawron;Walki;57.889;57.890;1
14.08.2026, 05:50:37;Gawron;Zrabowane dobra;208.830.970.626 krwi;208.876.058.721 krwi;45088095
14.08.2026, 05:50:39;lux;Doswiadczenie;134.928.599 / 134.945.320;134.933.794 / 134.945.320;5195
14.08.2026, 05:50:40;XTurek;Doswiadczenie;534.439.156 / 534.484.940;534.785.985 / 534.795.160;346829
14.08.2026, 05:50:40;XTurek;Sila;4489;4490;1
14.08.2026, 05:50:40;XTurek;Zrabowane dobra;948.856.722.887 mięsa;949.265.638.038 mięsa;408915151
14.08.2026, 05:50:41;Viktor;Doswiadczenie;155.430.779 / 155.464.455;155.435.740 / 155.464.455;4961
14.08.2026, 05:50:41;Viktor;Walki;51.489;51.505;16
14.08.2026, 05:50:41;Viktor;Zrabowane dobra;259.328.215.909 krwi;259.344.007.536 krwi;15791627
14.08.2026, 05:50:42;PEON;Walki;30.925;30.926;1
14.08.2026, 07:21:03;Brahmaparuss;Doswiadczenie;258.169.202 / 258.200.165;258.208.751 / 258.272.030;39549
14.08.2026, 07:21:03;Brahmaparuss;Zrabowane dobra;344.964.668.664 krwi;344.991.502.471 krwi;26833807
14.08.2026, 07:21:04;Gawron;Doswiadczenie;146.609.929 / 146.616.540;146.646.571 / 146.670.695;36642
14.08.2026, 07:21:04;Gawron;Zrabowane dobra;208.876.058.721 krwi;208.900.022.093 krwi;23963372
14.08.2026, 07:21:05;XTurek;Doswiadczenie;534.785.985 / 534.795.160;534.881.264 / 534.898.585;95279
14.08.2026, 07:21:05;XTurek;Zrabowane dobra;949.265.638.038 mięsa;949.344.244.276 mięsa;78606238
14.08.2026, 07:21:07;PEON;Doswiadczenie;168.630.777 / 168.670.125;168.712.312 / 168.728.210;81535
14.08.2026, 07:21:07;PEON;Charyzma;1890;1891;1
14.08.2026, 07:21:07;PEON;Zrabowane dobra;316.760.532.922 mięsa;316.822.939.052 mięsa;62406130
14.08.2026, 08:49:07;Brahmaparuss;Doswiadczenie;258.208.751 / 258.272.030;258.215.627 / 258.272.030;6876
14.08.2026, 08:49:07;Brahmaparuss;Walki;98.537;98.538;1
14.08.2026, 08:49:09;Gawron;Doswiadczenie;146.646.571 / 146.670.695;146.704.393 / 146.724.860;57822
14.08.2026, 08:49:09;Gawron;Charyzma;1597;1598;1
14.08.2026, 08:49:09;Gawron;Zrabowane dobra;208.900.022.093 krwi;208.936.834.756 krwi;36812663
14.08.2026, 08:49:10;lux;Doswiadczenie;134.933.794 / 134.945.320;134.970.567 / 134.997.275;36773
14.08.2026, 08:49:10;lux;Zrabowane dobra;197.533.212.179 krwi;197.558.498.070 krwi;25285891
14.08.2026, 08:49:11;XTurek;Doswiadczenie;534.881.264 / 534.898.585;535.038.042 / 535.105.470;156778
14.08.2026, 08:49:11;XTurek;Zrabowane dobra;949.344.244.276 mięsa;949.502.549.475 mięsa;158305199
14.08.2026, 08:49:12;Viktor;Walki;51.505;51.506;1
14.08.2026, 08:49:13;PEON;Doswiadczenie;168.712.312 / 168.728.210;168.769.659 / 168.786.310;57347
14.08.2026, 08:49:13;PEON;Zrabowane dobra;316.822.939.052 mięsa;316.861.229.095 mięsa;38290043
14.08.2026, 10:04:08;Brahmaparuss;Doswiadczenie;258.215.627 / 258.272.030;258.216.515 / 258.272.030;888
14.08.2026, 10:04:08;Brahmaparuss;Zrabowane dobra;344.991.502.471 krwi;344.994.671.077 krwi;3168606
14.08.2026, 10:04:09;Gawron;Doswiadczenie;146.704.393 / 146.724.860;146.773.603 / 146.779.035;69210
14.08.2026, 10:04:09;Gawron;Wytrzymalosc;2077;2078;1
14.08.2026, 10:04:09;Gawron;Walki;57.890;57.891;1
14.08.2026, 10:04:09;Gawron;Zrabowane dobra;208.936.834.756 krwi;209.007.163.581 krwi;70328825
14.08.2026, 10:04:10;lux;Doswiadczenie;134.970.567 / 134.997.275;135.010.710 / 135.049.240;40143
14.08.2026, 10:04:10;lux;Walki;107.860;107.861;1
14.08.2026, 10:04:10;lux;Zrabowane dobra;197.558.498.070 krwi;197.589.355.770 krwi;30857700
14.08.2026, 10:04:11;XTurek;Doswiadczenie;535.038.042 / 535.105.470;535.151.608 / 535.208.925;113566
14.08.2026, 10:04:11;XTurek;Sila;4490;4491;1
14.08.2026, 10:04:11;XTurek;Zrabowane dobra;949.502.549.475 mięsa;949.612.384.167 mięsa;109834692
14.08.2026, 10:04:12;Viktor;Doswiadczenie;155.435.740 / 155.464.455;155.441.316 / 155.464.455;5576
14.08.2026, 10:04:14;PEON;Doswiadczenie;168.769.659 / 168.786.310;168.817.692 / 168.844.415;48033
14.08.2026, 10:04:14;PEON;Charyzma;1891;1892;1
14.08.2026, 10:04:14;PEON;Zrabowane dobra;316.861.229.095 mięsa;316.896.972.358 mięsa;35743263
14.08.2026, 11:16:01;Brahmaparuss;Doswiadczenie;258.216.515 / 258.272.030;258.256.067 / 258.272.030;39552
14.08.2026, 11:16:01;Brahmaparuss;Walki;98.538;98.539;1
14.08.2026, 11:16:01;Brahmaparuss;Zrabowane dobra;344.994.671.077 krwi;345.021.506.015 krwi;26834938
14.08.2026, 11:16:01;Gawron;Doswiadczenie;146.773.603 / 146.779.035;146.810.250 / 146.833.220;36647
14.08.2026, 11:16:01;Gawron;Zrabowane dobra;209.007.163.581 krwi;209.031.132.263 krwi;23968682
14.08.2026, 11:16:02;lux;Doswiadczenie;135.010.710 / 135.049.240;135.054.203 / 135.101.215;43493
14.08.2026, 11:16:02;lux;Zwinnosc;2191;2192;1
14.08.2026, 11:16:02;lux;Walki;107.861;107.862;1
14.08.2026, 11:16:02;lux;Zrabowane dobra;197.589.355.770 krwi;197.629.518.246 krwi;40162476
14.08.2026, 11:16:03;XTurek;Doswiadczenie;535.151.608 / 535.208.925;535.316.406 / 535.415.865;164798
14.08.2026, 11:16:03;XTurek;Zrabowane dobra;949.612.384.167 mięsa;949.787.231.562 mięsa;174847395
14.08.2026, 11:16:04;Viktor;Doswiadczenie;155.441.316 / 155.464.455;155.441.317 / 155.464.455;1
14.08.2026, 11:16:04;Viktor;Walki;51.506;51.507;1
14.08.2026, 11:16:05;PEON;Doswiadczenie;168.817.692 / 168.844.415;168.881.421 / 168.902.530;63729
14.08.2026, 11:16:05;PEON;Charyzma;1892;1893;1
14.08.2026, 11:16:05;PEON;Walki;30.926;30.927;1
14.08.2026, 11:16:05;PEON;Zrabowane dobra;316.896.972.358 mięsa;316.948.707.077 mięsa;51734719
14.08.2026, 12:25:57;Brahmaparuss;Doswiadczenie;258.256.067 / 258.272.030;258.256.069 / 258.272.030;2
14.08.2026, 12:25:57;Brahmaparuss;Walki;98.539;98.540;1
14.08.2026, 12:25:58;Gawron;Doswiadczenie;146.810.250 / 146.833.220;146.846.898 / 146.887.420;36648
14.08.2026, 12:25:58;Gawron;Charyzma;1598;1599;1
14.08.2026, 12:25:58;Gawron;Walki;57.891;57.892;1
