Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
17.06.2026, 00:27:07;Brahmaparuss;Doswiadczenie;185.373.626 / 185.385.690;185.496.686 / 185.507.495;123060
17.06.2026, 00:27:07;Brahmaparuss;Sila;3996;4000;4
17.06.2026, 00:27:07;Brahmaparuss;Obrona;3664;3670;6
17.06.2026, 00:27:07;Brahmaparuss;Walki;96.079;96.087;8
17.06.2026, 00:27:07;Brahmaparuss;Zrabowane dobra;277.364.299.307 krwi;277.469.558.218 krwi;105258911
17.06.2026, 00:27:08;Gawron;Walki;57.065;57.066;1
17.06.2026, 00:27:08;lux;Doswiadczenie;109.506.289 / 109.516.680;109.590.389 / 109.610.300;84100
17.06.2026, 00:27:08;lux;Obrona;2870;2871;1
17.06.2026, 00:27:08;lux;Walki;105.296;105.298;2
17.06.2026, 00:27:08;lux;Zrabowane dobra;175.697.444.922 krwi;175.788.642.606 krwi;91197684
17.06.2026, 00:27:09;XTurek;Doswiadczenie;389.247.993 / 389.323.700;389.365.012 / 389.411.950;117019
17.06.2026, 00:27:09;XTurek;Obrona;3186;3188;2
17.06.2026, 00:27:09;XTurek;Zrabowane dobra;798.869.998.093 mięsa;799.017.410.554 mięsa;147412461
17.06.2026, 00:27:10;Viktor;Doswiadczenie;141.668.201 / 141.676.965;141.717.206 / 141.730.200;49005
17.06.2026, 00:27:10;Viktor;Obrona;2990;2992;2
17.06.2026, 00:27:10;Viktor;Zwinnosc;2617;2618;1
17.06.2026, 00:27:10;Viktor;Walki;49.686;49.694;8
17.06.2026, 00:27:10;Viktor;Zrabowane dobra;247.859.133.556 krwi;247.913.057.723 krwi;53924167
17.06.2026, 00:27:10;PEON;Doswiadczenie;145.671.508 / 145.697.415;145.692.708 / 145.697.415;21200
17.06.2026, 00:27:10;PEON;Sila;4792;4793;1
17.06.2026, 00:27:10;PEON;Walki;30.656;30.657;1
17.06.2026, 00:27:10;PEON;Zrabowane dobra;298.874.879.481 mięsa;298.938.445.992 mięsa;63566511
17.06.2026, 01:56:08;Brahmaparuss;Doswiadczenie;185.496.686 / 185.507.495;185.496.689 / 185.507.495;3
17.06.2026, 01:56:08;Brahmaparuss;Walki;96.087;96.088;1
17.06.2026, 01:56:09;Gawron;Doswiadczenie;120.226.496 / 120.250.980;120.231.400 / 120.250.980;4904
17.06.2026, 01:56:10;lux;Walki;105.298;105.299;1
17.06.2026, 06:00:13;Brahmaparuss;Doswiadczenie;185.496.689 / 185.507.495;185.787.008 / 185.812.175;290319
17.06.2026, 06:00:13;Brahmaparuss;Wytrzymalosc;3260;3261;1
17.06.2026, 06:00:13;Brahmaparuss;Walki;96.088;96.095;7
17.06.2026, 06:00:13;Brahmaparuss;Zrabowane dobra;277.469.558.218 krwi;277.726.264.267 krwi;256706049
17.06.2026, 06:00:14;Gawron;Doswiadczenie;120.231.400 / 120.250.980;120.304.876 / 120.349.085;73476
17.06.2026, 06:00:14;Gawron;Charyzma;1565;1566;1
17.06.2026, 06:00:14;Gawron;Walki;57.066;57.069;3
17.06.2026, 06:00:14;Gawron;Zrabowane dobra;186.185.141.651 krwi;186.234.269.435 krwi;49127784
17.06.2026, 06:00:14;lux;Doswiadczenie;109.590.389 / 109.610.300;109.595.071 / 109.610.300;4682
17.06.2026, 06:00:14;lux;Walki;105.299;105.300;1
17.06.2026, 06:00:15;XTurek;Doswiadczenie;389.365.012 / 389.411.950;389.630.283 / 389.676.745;265271
17.06.2026, 06:00:15;XTurek;Obrona;3188;3190;2
17.06.2026, 06:00:15;XTurek;Zrabowane dobra;799.017.410.554 mięsa;799.294.116.582 mięsa;276706028
17.06.2026, 06:00:16;Viktor;Doswiadczenie;141.717.206 / 141.730.200;141.758.127 / 141.783.450;40921
17.06.2026, 06:00:16;Viktor;Zrabowane dobra;247.913.057.723 krwi;247.937.136.636 krwi;24078913
17.06.2026, 06:00:17;PEON;Doswiadczenie;145.692.708 / 145.697.415;145.698.106 / 145.751.400;5398
17.06.2026, 11:07:32;Brahmaparuss;Doswiadczenie;185.787.008 / 185.812.175;185.873.952 / 185.934.115;86944
17.06.2026, 11:07:32;Brahmaparuss;Walki;96.095;96.098;3
17.06.2026, 11:07:32;Brahmaparuss;Zrabowane dobra;277.726.264.267 krwi;277.790.445.606 krwi;64181339
17.06.2026, 11:07:33;Gawron;Doswiadczenie;120.304.876 / 120.349.085;120.488.217 / 120.496.310;183341
17.06.2026, 11:07:33;Gawron;Walki;57.069;57.072;3
17.06.2026, 11:07:33;Gawron;Zrabowane dobra;186.234.269.435 krwi;186.349.041.375 krwi;114771940
17.06.2026, 11:07:34;lux;Doswiadczenie;109.595.071 / 109.610.300;109.673.574 / 109.703.960;78503
17.06.2026, 11:07:34;lux;Walki;105.300;105.315;15
17.06.2026, 11:07:34;lux;Zrabowane dobra;175.788.642.606 krwi;175.842.863.956 krwi;54221350
17.06.2026, 11:07:35;XTurek;Doswiadczenie;389.630.283 / 389.676.745;390.125.484 / 390.206.610;495201
17.06.2026, 11:07:35;XTurek;Obrona;3190;3191;1
17.06.2026, 11:07:35;XTurek;Zrabowane dobra;799.294.116.582 mięsa;799.741.903.754 mięsa;447787172
17.06.2026, 11:07:36;Viktor;Doswiadczenie;141.758.127 / 141.783.450;141.833.493 / 141.836.705;75366
17.06.2026, 11:07:36;Viktor;Charyzma;1565;1566;1
17.06.2026, 11:07:36;Viktor;Walki;49.694;49.699;5
17.06.2026, 11:07:36;Viktor;Zrabowane dobra;247.937.136.636 krwi;247.989.755.223 krwi;52618587
17.06.2026, 11:07:36;PEON;Doswiadczenie;145.698.106 / 145.751.400;145.701.096 / 145.751.400;2990
17.06.2026, 11:07:36;PEON;Walki;30.657;30.659;2
17.06.2026, 11:07:36;PEON;Zrabowane dobra;298.938.445.992 mięsa;298.939.150.017 mięsa;704025
17.06.2026, 14:56:55;Brahmaparuss;Doswiadczenie;185.873.952 / 185.934.115;185.881.083 / 185.934.115;7131
17.06.2026, 14:56:55;Brahmaparuss;Walki;96.098;96.102;4
17.06.2026, 14:56:55;Brahmaparuss;Zrabowane dobra;277.790.445.606 krwi;277.794.797.163 krwi;4351557
17.06.2026, 14:56:56;Gawron;Doswiadczenie;120.488.217 / 120.496.310;120.559.586 / 120.594.515;71369
17.06.2026, 14:56:56;Gawron;Walki;57.072;57.073;1
17.06.2026, 14:56:56;Gawron;Zrabowane dobra;186.349.041.375 krwi;186.395.124.944 krwi;46083569
17.06.2026, 14:56:57;lux;Doswiadczenie;109.673.574 / 109.703.960;109.790.817 / 109.797.665;117243
17.06.2026, 14:56:57;lux;Walki;105.315;105.324;9
17.06.2026, 14:56:57;lux;Zrabowane dobra;175.842.863.956 krwi;175.925.041.007 krwi;82177051
17.06.2026, 14:56:58;XTurek;Doswiadczenie;390.125.484 / 390.206.610;390.493.482 / 390.560.055;367998
17.06.2026, 14:56:58;XTurek;Obrona;3191;3193;2
17.06.2026, 14:56:58;XTurek;Zrabowane dobra;799.741.903.754 mięsa;800.084.894.980 mięsa;342991226
17.06.2026, 14:56:58;Viktor;Doswiadczenie;141.833.493 / 141.836.705;141.957.674 / 141.996.530;124181
17.06.2026, 14:56:58;Viktor;Wytrzymalosc;2404;2405;1
17.06.2026, 14:56:58;Viktor;Zrabowane dobra;247.989.755.223 krwi;248.079.352.208 krwi;89596985
17.06.2026, 14:57:00;PEON;Doswiadczenie;145.701.096 / 145.751.400;145.702.757 / 145.751.400;1661
17.06.2026, 14:57:00;PEON;Zrabowane dobra;298.939.150.017 mięsa;298.939.921.092 mięsa;771075
17.06.2026, 18:38:45;Brahmaparuss;Doswiadczenie;185.881.083 / 185.934.115;186.272.360 / 186.300.180;391277
17.06.2026, 18:38:45;Brahmaparuss;Zwinnosc;3488;3489;1
17.06.2026, 18:38:45;Brahmaparuss;Walki;96.102;96.116;14
17.06.2026, 18:38:45;Brahmaparuss;Zrabowane dobra;277.794.797.163 krwi;278.162.475.156 krwi;367677993
17.06.2026, 18:38:46;Gawron;Doswiadczenie;120.559.586 / 120.594.515;120.681.508 / 120.692.755;121922
17.06.2026, 18:38:46;Gawron;Walki;57.073;57.075;2
17.06.2026, 18:38:46;Gawron;Zrabowane dobra;186.395.124.944 krwi;186.474.290.884 krwi;79165940
17.06.2026, 18:38:46;lux;Doswiadczenie;109.790.817 / 109.797.665;109.838.745 / 109.844.530;47928
17.06.2026, 18:38:46;lux;Walki;105.324;105.327;3
17.06.2026, 18:38:46;lux;Zrabowane dobra;175.925.041.007 krwi;175.953.185.022 krwi;28144015
17.06.2026, 18:38:47;XTurek;Doswiadczenie;390.493.482 / 390.560.055;390.942.940 / 391.002.085;449458
17.06.2026, 18:38:47;XTurek;Obrona;3193;3194;1
17.06.2026, 18:38:47;XTurek;Zrabowane dobra;800.084.894.980 mięsa;800.498.828.332 mięsa;413933352
17.06.2026, 18:38:48;Viktor;Doswiadczenie;141.957.674 / 141.996.530;142.076.683 / 142.103.135;119009
17.06.2026, 18:38:48;Viktor;Wytrzymalosc;2405;2406;1
17.06.2026, 18:38:48;Viktor;Walki;49.699;49.701;2
17.06.2026, 18:38:48;Viktor;Zrabowane dobra;248.079.352.208 krwi;248.161.139.011 krwi;81786803
17.06.2026, 18:38:48;PEON;Doswiadczenie;145.702.757 / 145.751.400;145.712.694 / 145.751.400;9937
17.06.2026, 18:38:48;PEON;Zrabowane dobra;298.939.921.092 mięsa;298.940.926.842 mięsa;1005750
17.06.2026, 21:11:10;Brahmaparuss;Doswiadczenie;186.272.360 / 186.300.180;186.408.047 / 186.422.285;135687
17.06.2026, 21:11:10;Brahmaparuss;Walki;96.116;96.124;8
17.06.2026, 21:11:10;Brahmaparuss;Zrabowane dobra;278.162.475.156 krwi;278.283.460.269 krwi;120985113
17.06.2026, 21:11:10;Gawron;Doswiadczenie;120.681.508 / 120.692.755;120.725.040 / 120.741.890;43532
17.06.2026, 21:11:10;Gawron;Walki;57.075;57.076;1
17.06.2026, 21:11:10;Gawron;Zrabowane dobra;186.474.290.884 krwi;186.511.809.327 krwi;37518443
17.06.2026, 21:11:11;lux;Doswiadczenie;109.838.745 / 109.844.530;109.919.657 / 109.938.290;80912
17.06.2026, 21:11:11;lux;Sila;2378;2379;1
17.06.2026, 21:11:11;lux;Walki;105.327;105.366;39
17.06.2026, 21:11:11;lux;Zrabowane dobra;175.953.185.022 krwi;176.004.393.358 krwi;51208336
17.06.2026, 21:11:12;XTurek;Doswiadczenie;390.942.940 / 391.002.085;391.144.777 / 391.178.970;201837
17.06.2026, 21:11:12;XTurek;Obrona;3194;3195;1
17.06.2026, 21:11:12;XTurek;Zrabowane dobra;800.498.828.332 mięsa;800.681.640.277 mięsa;182811945
17.06.2026, 21:11:13;Viktor;Doswiadczenie;142.076.683 / 142.103.135;142.118.190 / 142.156.450;41507
17.06.2026, 21:11:13;Viktor;Walki;49.701;49.702;1
17.06.2026, 21:11:13;Viktor;Zrabowane dobra;248.161.139.011 krwi;248.189.932.033 krwi;28793022
17.06.2026, 21:11:14;PEON;Doswiadczenie;145.712.694 / 145.751.400;145.718.093 / 145.751.400;5399
