Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
30.05.2026, 00:02:39;Brahmaparuss;Doswiadczenie;159.735.733 / 159.787.695;159.867.364 / 159.900.780;131631
30.05.2026, 00:02:39;Brahmaparuss;Walki;95.210;95.217;7
30.05.2026, 00:02:39;Brahmaparuss;Zrabowane dobra;254.219.175.116 krwi;254.331.245.284 krwi;112070168
30.05.2026, 00:02:39;Gawron;Doswiadczenie;116.161.806 / 116.166.820;116.163.538 / 116.166.820;1732
30.05.2026, 00:02:39;Gawron;Walki;56.834;56.835;1
30.05.2026, 00:02:39;Gawron;Zrabowane dobra;183.003.806.046 krwi;183.010.716.750 krwi;6910704
30.05.2026, 00:02:40;lux;Doswiadczenie;101.285.364 / 101.299.505;101.326.949 / 101.344.520;41585
30.05.2026, 00:02:40;lux;Wytrzymalosc;2506;2507;1
30.05.2026, 00:02:40;lux;Walki;103.891;103.892;1
30.05.2026, 00:02:40;lux;Zrabowane dobra;169.344.410.041 krwi;169.391.847.368 krwi;47437327
30.05.2026, 00:02:41;XTurek;Doswiadczenie;349.977.442 / 350.041.810;350.219.175 / 350.292.870;241733
30.05.2026, 00:02:41;XTurek;Zwinnosc;3834;3835;1
30.05.2026, 00:02:41;XTurek;Zrabowane dobra;759.701.263.379 mięsa;759.937.990.140 mięsa;236726761
30.05.2026, 00:02:42;Viktor;Doswiadczenie;137.275.965 / 137.293.240;137.325.475 / 137.345.645;49510
30.05.2026, 00:02:42;Viktor;Walki;49.516;49.518;2
30.05.2026, 00:02:42;Viktor;Zrabowane dobra;244.496.891.550 krwi;244.552.134.786 krwi;55243236
30.05.2026, 00:02:43;PEON;Doswiadczenie;144.757.613 / 144.781.185;144.772.788 / 144.781.185;15175
30.05.2026, 00:02:43;PEON;Zwinnosc;2997;2999;2
30.05.2026, 00:02:43;PEON;Zrabowane dobra;297.709.570.774 mięsa;297.749.893.179 mięsa;40322405
30.05.2026, 01:24:56;Brahmaparuss;Doswiadczenie;159.867.364 / 159.900.780;159.951.728 / 159.957.335;84364
30.05.2026, 01:24:56;Brahmaparuss;Sila;3940;3942;2
30.05.2026, 01:24:56;Brahmaparuss;Charyzma;3940;3942;2
30.05.2026, 01:24:56;Brahmaparuss;Walki;95.217;95.221;4
30.05.2026, 01:24:56;Brahmaparuss;Zrabowane dobra;254.331.245.284 krwi;254.406.013.264 krwi;74767980
30.05.2026, 01:24:58;XTurek;Doswiadczenie;350.219.175 / 350.292.870;350.325.055 / 350.376.575;105880
30.05.2026, 01:24:58;XTurek;Zrabowane dobra;759.937.990.140 mięsa;760.045.675.211 mięsa;107685071
30.05.2026, 01:24:59;Viktor;Doswiadczenie;137.325.475 / 137.345.645;137.329.144 / 137.345.645;3669
30.05.2026, 01:24:59;Viktor;Charyzma;1554;1555;1
30.05.2026, 01:24:59;Viktor;Zrabowane dobra;244.552.134.786 krwi;244.564.562.176 krwi;12427390
30.05.2026, 03:26:28;Brahmaparuss;Doswiadczenie;159.951.728 / 159.957.335;160.035.774 / 160.070.475;84046
30.05.2026, 03:26:28;Brahmaparuss;Zrabowane dobra;254.406.013.264 krwi;254.467.763.951 krwi;61750687
30.05.2026, 03:26:30;lux;Doswiadczenie;101.326.949 / 101.344.520;101.331.451 / 101.344.520;4502
30.05.2026, 03:26:30;XTurek;Doswiadczenie;350.325.055 / 350.376.575;350.588.604 / 350.627.750;263549
30.05.2026, 03:26:30;XTurek;Zwinnosc;3835;3836;1
30.05.2026, 03:26:30;XTurek;Zrabowane dobra;760.045.675.211 mięsa;760.290.128.981 mięsa;244453770
30.05.2026, 03:26:32;PEON;Doswiadczenie;144.772.788 / 144.781.185;144.778.187 / 144.781.185;5399
30.05.2026, 03:26:32;PEON;Zrabowane dobra;297.749.893.179 mięsa;297.749.943.309 mięsa;50130
