Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
21.06.2026, 00:14:59;Brahmaparuss;Doswiadczenie;190.459.969 / 190.474.090;190.464.129 / 190.474.090;4160
21.06.2026, 00:14:59;Brahmaparuss;Walki;96.306;96.307;1
21.06.2026, 00:15:02;lux;Doswiadczenie;111.553.426 / 111.585.600;111.615.972 / 111.632.850;62546
21.06.2026, 00:15:02;lux;Sila;2380;2381;1
21.06.2026, 00:15:02;lux;Walki;105.635;105.637;2
21.06.2026, 00:15:02;lux;Zrabowane dobra;177.426.478.507 krwi;177.588.453.487 krwi;161974980
21.06.2026, 00:15:05;XTurek;Doswiadczenie;397.913.943 / 397.930.125;398.078.644 / 398.108.565;164701
21.06.2026, 00:15:05;XTurek;Obrona;3228;3229;1
21.06.2026, 00:15:05;XTurek;Zrabowane dobra;808.678.982.739 mięsa;808.831.912.217 mięsa;152929478
21.06.2026, 00:15:06;Viktor;Doswiadczenie;143.748.965 / 143.760.580;143.787.762 / 143.814.205;38797
21.06.2026, 00:15:06;Viktor;Charyzma;1574;1575;1
21.06.2026, 00:15:06;Viktor;Walki;49.813;49.842;29
21.06.2026, 00:15:06;Viktor;Zrabowane dobra;249.524.690.336 krwi;249.557.184.747 krwi;32494411
21.06.2026, 00:15:06;PEON;Charyzma;1772;1773;1
21.06.2026, 00:15:06;PEON;Walki;30.677;30.679;2
21.06.2026, 01:37:17;Gawron;Doswiadczenie;122.043.408 / 122.072.345;122.048.349 / 122.072.345;4941
21.06.2026, 01:37:18;lux;Doswiadczenie;111.615.972 / 111.632.850;111.651.289 / 111.680.105;35317
21.06.2026, 01:37:18;lux;Zrabowane dobra;177.588.453.487 krwi;177.611.144.782 krwi;22691295
21.06.2026, 01:37:19;XTurek;Doswiadczenie;398.078.644 / 398.108.565;398.246.678 / 398.287.050;168034
21.06.2026, 01:37:19;XTurek;Obrona;3229;3231;2
21.06.2026, 01:37:19;XTurek;Zrabowane dobra;808.831.912.217 mięsa;809.033.402.933 mięsa;201490716
21.06.2026, 01:37:20;Viktor;Doswiadczenie;143.787.762 / 143.814.205;143.787.851 / 143.814.205;89
21.06.2026, 01:37:20;Viktor;Walki;49.842;49.843;1
21.06.2026, 01:37:20;Viktor;Zrabowane dobra;249.557.184.747 krwi;249.557.431.897 krwi;247150
21.06.2026, 01:37:21;PEON;Walki;30.679;30.680;1
21.06.2026, 04:03:11;Brahmaparuss;Doswiadczenie;190.464.129 / 190.474.090;190.676.243 / 190.721.055;212114
21.06.2026, 04:03:11;Brahmaparuss;Wytrzymalosc;3276;3277;1
21.06.2026, 04:03:11;Brahmaparuss;Walki;96.307;96.310;3
21.06.2026, 04:03:11;Brahmaparuss;Zrabowane dobra;282.110.172.115 krwi;282.307.298.930 krwi;197126815
21.06.2026, 04:03:14;XTurek;Doswiadczenie;398.246.678 / 398.287.050;398.498.062 / 398.554.845;251384
21.06.2026, 04:03:14;XTurek;Obrona;3231;3232;1
21.06.2026, 04:03:14;XTurek;Zrabowane dobra;809.033.402.933 mięsa;809.258.601.415 mięsa;225198482
21.06.2026, 04:03:15;Viktor;Doswiadczenie;143.787.851 / 143.814.205;143.828.420 / 143.867.840;40569
21.06.2026, 04:03:15;Viktor;Wytrzymalosc;2414;2415;1
21.06.2026, 04:03:15;Viktor;Zrabowane dobra;249.557.431.897 krwi;249.584.387.933 krwi;26956036
21.06.2026, 04:03:16;PEON;Doswiadczenie;145.879.791 / 145.913.420;145.885.465 / 145.913.420;5674
21.06.2026, 04:03:16;PEON;Zrabowane dobra;299.055.621.677 mięsa;299.056.761.833 mięsa;1140156
