Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
29.07.2026, 00:15:26;XTurek;Doswiadczenie;493.733.235 / 493.829.155;493.886.355 / 493.928.540;153120
29.07.2026, 00:15:26;XTurek;Zwinnosc;3950;3951;1
29.07.2026, 00:15:26;XTurek;Zrabowane dobra;906.483.044.111 mięsa;906.679.655.202 mięsa;196611091
29.07.2026, 00:15:27;Viktor;Doswiadczenie;155.063.020 / 155.074.370;155.064.844 / 155.074.370;1824
29.07.2026, 00:15:27;Viktor;Zrabowane dobra;259.015.685.554 krwi;259.023.431.626 krwi;7746072
29.07.2026, 00:15:28;PEON;Doswiadczenie;157.391.498 / 157.422.215;157.475.480 / 157.478.330;83982
29.07.2026, 00:15:28;PEON;Zrabowane dobra;308.003.069.331 mięsa;308.067.578.551 mięsa;64509220
29.07.2026, 01:17:06;Brahmaparuss;Doswiadczenie;237.301.873 / 237.367.390;237.301.877 / 237.367.390;4
29.07.2026, 01:17:06;Brahmaparuss;Walki;97.865;97.866;1
29.07.2026, 01:17:07;Gawron;Doswiadczenie;139.885.307 / 139.925.790;139.890.597 / 139.925.790;5290
29.07.2026, 01:17:08;lux;Doswiadczenie;128.764.531 / 128.783.200;128.764.535 / 128.783.200;4
29.07.2026, 01:17:08;lux;Walki;107.362;107.363;1
29.07.2026, 01:17:10;XTurek;Doswiadczenie;493.886.355 / 493.928.540;493.926.278 / 493.928.540;39923
29.07.2026, 01:17:10;XTurek;Zrabowane dobra;906.679.655.202 mięsa;906.726.770.383 mięsa;47115181
29.07.2026, 01:17:11;Viktor;Doswiadczenie;155.064.844 / 155.074.370;155.064.846 / 155.074.370;2
29.07.2026, 01:17:11;Viktor;Walki;50.867;50.868;1
29.07.2026, 01:17:12;PEON;Zwinnosc;3017;3018;1
29.07.2026, 02:12:20;Brahmaparuss;Doswiadczenie;237.301.877 / 237.367.390;237.306.588 / 237.367.390;4711
29.07.2026, 05:40:28;Brahmaparuss;Doswiadczenie;237.306.588 / 237.367.390;237.614.733 / 237.643.070;308145
29.07.2026, 05:40:28;Brahmaparuss;Obrona;3868;3870;2
29.07.2026, 05:40:28;Brahmaparuss;Walki;97.866;97.869;3
29.07.2026, 05:40:28;Brahmaparuss;Zrabowane dobra;325.769.588.321 krwi;326.058.267.154 krwi;288678833
29.07.2026, 05:40:29;Gawron;Doswiadczenie;139.890.597 / 139.925.790;139.933.190 / 139.978.695;42593
29.07.2026, 05:40:29;Gawron;Sila;2553;2554;1
29.07.2026, 05:40:29;Gawron;Wytrzymalosc;2056;2057;1
29.07.2026, 05:40:29;Gawron;Zrabowane dobra;203.504.277.634 krwi;203.550.015.723 krwi;45738089
29.07.2026, 05:40:30;lux;Doswiadczenie;128.764.535 / 128.783.200;128.769.610 / 128.783.200;5075
29.07.2026, 05:40:30;lux;Walki;107.363;107.364;1
29.07.2026, 05:40:31;XTurek;Doswiadczenie;493.926.278 / 493.928.540;494.148.854 / 494.226.760;222576
29.07.2026, 05:40:31;XTurek;Zwinnosc;3951;3952;1
29.07.2026, 05:40:31;XTurek;Zrabowane dobra;906.726.770.383 mięsa;906.961.145.514 mięsa;234375131
29.07.2026, 05:40:32;Viktor;Doswiadczenie;155.064.846 / 155.074.370;155.071.919 / 155.074.370;7073
29.07.2026, 05:40:32;Viktor;Walki;50.868;50.892;24
29.07.2026, 05:40:32;Viktor;Zrabowane dobra;259.023.431.626 krwi;259.029.546.946 krwi;6115320
29.07.2026, 05:40:33;PEON;Doswiadczenie;157.475.480 / 157.478.330;157.482.820 / 157.534.455;7340
29.07.2026, 05:40:33;PEON;Walki;30.832;30.833;1
29.07.2026, 05:40:33;PEON;Zrabowane dobra;308.067.578.551 mięsa;308.074.953.439 mięsa;7374888
29.07.2026, 08:18:17;Brahmaparuss;Doswiadczenie;237.614.733 / 237.643.070;237.653.848 / 237.712.020;39115
29.07.2026, 08:18:17;Brahmaparuss;Walki;97.869;97.871;2
29.07.2026, 08:18:17;Brahmaparuss;Zrabowane dobra;326.058.267.154 krwi;326.084.659.391 krwi;26392237
29.07.2026, 08:18:18;Gawron;Doswiadczenie;139.933.190 / 139.978.695;140.006.013 / 140.031.610;72823
29.07.2026, 08:18:18;Gawron;Walki;57.666;57.667;1
29.07.2026, 08:18:18;Gawron;Zrabowane dobra;203.550.015.723 krwi;203.597.498.820 krwi;47483097
29.07.2026, 08:18:19;lux;Doswiadczenie;128.769.610 / 128.783.200;128.769.614 / 128.783.200;4
29.07.2026, 08:18:19;lux;Walki;107.364;107.366;2
29.07.2026, 08:18:20;XTurek;Doswiadczenie;494.148.854 / 494.226.760;494.431.905 / 494.525.070;283051
29.07.2026, 08:18:20;XTurek;Zrabowane dobra;906.961.145.514 mięsa;907.216.999.725 mięsa;255854211
29.07.2026, 08:18:21;Viktor;Doswiadczenie;155.071.919 / 155.074.370;155.071.925 / 155.074.370;6
29.07.2026, 08:18:21;Viktor;Walki;50.892;50.894;2
29.07.2026, 08:18:22;PEON;Doswiadczenie;157.482.820 / 157.534.455;157.536.517 / 157.590.590;53697
29.07.2026, 08:18:22;PEON;Zrabowane dobra;308.074.953.439 mięsa;308.112.608.628 mięsa;37655189
29.07.2026, 11:15:47;Brahmaparuss;Doswiadczenie;237.653.848 / 237.712.020;237.722.824 / 237.780.975;68976
29.07.2026, 11:15:47;Brahmaparuss;Walki;97.871;97.874;3
29.07.2026, 11:15:47;Brahmaparuss;Zrabowane dobra;326.084.659.391 krwi;326.132.061.971 krwi;47402580
29.07.2026, 11:15:48;Gawron;Doswiadczenie;140.006.013 / 140.031.610;140.123.195 / 140.137.470;117182
29.07.2026, 11:15:48;Gawron;Zrabowane dobra;203.597.498.820 krwi;203.672.513.534 krwi;75014714
29.07.2026, 11:15:49;lux;Walki;107.366;107.367;1
29.07.2026, 11:15:49;XTurek;Doswiadczenie;494.431.905 / 494.525.070;494.756.187 / 494.823.465;324282
29.07.2026, 11:15:49;XTurek;Zwinnosc;3952;3953;1
29.07.2026, 11:15:49;XTurek;Zrabowane dobra;907.216.999.725 mięsa;907.575.050.342 mięsa;358050617
29.07.2026, 11:15:50;Viktor;Doswiadczenie;155.071.925 / 155.074.370;155.077.500 / 155.130.070;5575
29.07.2026, 11:15:50;Viktor;Walki;50.894;50.895;1
29.07.2026, 11:15:51;PEON;Doswiadczenie;157.536.517 / 157.590.590;157.641.976 / 157.646.740;105459
29.07.2026, 11:15:51;PEON;Charyzma;1844;1845;1
29.07.2026, 11:15:51;PEON;Zrabowane dobra;308.112.608.628 mięsa;308.194.842.479 mięsa;82233851
29.07.2026, 13:35:25;Brahmaparuss;Doswiadczenie;237.722.824 / 237.780.975;237.729.728 / 237.780.975;6904
29.07.2026, 13:35:25;Brahmaparuss;Walki;97.874;97.876;2
29.07.2026, 13:35:26;Gawron;Doswiadczenie;140.123.195 / 140.137.470;140.196.032 / 140.243.375;72837
29.07.2026, 13:35:26;Gawron;Walki;57.667;57.668;1
29.07.2026, 13:35:26;Gawron;Zrabowane dobra;203.672.513.534 krwi;203.720.009.075 krwi;47495541
29.07.2026, 13:35:27;lux;Doswiadczenie;128.769.614 / 128.783.200;128.769.620 / 128.783.200;6
29.07.2026, 13:35:27;lux;Walki;107.367;107.369;2
29.07.2026, 13:35:28;XTurek;Doswiadczenie;494.756.187 / 494.823.465;495.015.434 / 495.022.450;259247
29.07.2026, 13:35:28;XTurek;Zwinnosc;3953;3954;1
29.07.2026, 13:35:28;XTurek;Zrabowane dobra;907.575.050.342 mięsa;907.811.047.351 mięsa;235997009
29.07.2026, 13:35:29;Viktor;Doswiadczenie;155.077.500 / 155.130.070;155.077.504 / 155.130.070;4
29.07.2026, 13:35:29;Viktor;Walki;50.895;50.897;2
29.07.2026, 13:35:30;PEON;Doswiadczenie;157.641.976 / 157.646.740;157.755.158 / 157.759.060;113182
29.07.2026, 13:35:30;PEON;Obrona;3298;3299;1
29.07.2026, 13:35:30;PEON;Zrabowane dobra;308.194.842.479 mięsa;308.276.550.345 mięsa;81707866
29.07.2026, 15:19:59;Brahmaparuss;Doswiadczenie;237.729.728 / 237.780.975;237.968.938 / 237.987.900;239210
29.07.2026, 15:19:59;Brahmaparuss;Zwinnosc;3555;3556;1
29.07.2026, 15:19:59;Brahmaparuss;Walki;97.876;97.879;3
29.07.2026, 15:19:59;Brahmaparuss;Zrabowane dobra;326.132.061.971 krwi;326.348.563.753 krwi;216501782
29.07.2026, 15:20:00;Gawron;Doswiadczenie;140.196.032 / 140.243.375;140.201.328 / 140.243.375;5296
29.07.2026, 15:20:00;Gawron;Walki;57.668;57.671;3
29.07.2026, 15:20:01;lux;Doswiadczenie;128.769.620 / 128.783.200;128.769.624 / 128.783.200;4
29.07.2026, 15:20:01;lux;Walki;107.369;107.370;1
29.07.2026, 15:20:02;XTurek;Doswiadczenie;495.015.434 / 495.022.450;495.246.481 / 495.320.995;231047
29.07.2026, 15:20:02;XTurek;Zwinnosc;3954;3955;1
29.07.2026, 15:20:02;XTurek;Zrabowane dobra;907.811.047.351 mięsa;908.034.176.990 mięsa;223129639
29.07.2026, 15:20:03;Viktor;Doswiadczenie;155.077.504 / 155.130.070;155.080.774 / 155.130.070;3270
29.07.2026, 15:20:03;Viktor;Walki;50.897;50.898;1
29.07.2026, 15:20:03;Viktor;Zrabowane dobra;259.029.546.946 krwi;259.043.478.922 krwi;13931976
29.07.2026, 15:20:04;PEON;Doswiadczenie;157.755.158 / 157.759.060;157.830.777 / 157.871.420;75619
29.07.2026, 15:20:04;PEON;Zrabowane dobra;308.276.550.345 mięsa;308.336.854.177 mięsa;60303832
29.07.2026, 17:23:28;Brahmaparuss;Doswiadczenie;237.968.938 / 237.987.900;238.124.236 / 238.125.905;155298
29.07.2026, 17:23:28;Brahmaparuss;Obrona;3870;3871;1
29.07.2026, 17:23:28;Brahmaparuss;Walki;97.879;97.886;7
29.07.2026, 17:23:28;Brahmaparuss;Zrabowane dobra;326.348.563.753 krwi;326.497.753.620 krwi;149189867
29.07.2026, 17:23:29;Gawron;Doswiadczenie;140.201.328 / 140.243.375;140.284.056 / 140.296.340;82728
29.07.2026, 17:23:29;Gawron;Zwinnosc;2329;2330;1
29.07.2026, 17:23:29;Gawron;Walki;57.671;57.675;4
29.07.2026, 17:23:29;Gawron;Zrabowane dobra;203.720.009.075 krwi;203.805.873.787 krwi;85864712
29.07.2026, 17:23:30;lux;Doswiadczenie;128.769.624 / 128.783.200;128.814.085 / 128.833.955;44461
29.07.2026, 17:23:30;lux;Wytrzymalosc;2573;2574;1
29.07.2026, 17:23:30;lux;Walki;107.370;107.371;1
29.07.2026, 17:23:30;lux;Zrabowane dobra;192.184.548.260 krwi;192.239.913.550 krwi;55365290
29.07.2026, 17:23:30;XTurek;Doswiadczenie;495.246.481 / 495.320.995;495.445.063 / 495.520.080;198582
29.07.2026, 17:23:30;XTurek;Zrabowane dobra;908.034.176.990 mięsa;908.215.310.517 mięsa;181133527
29.07.2026, 17:23:31;Viktor;Walki;50.898;50.899;1
29.07.2026, 17:23:32;PEON;Doswiadczenie;157.830.777 / 157.871.420;157.898.411 / 157.927.620;67634
29.07.2026, 17:23:32;PEON;Zrabowane dobra;308.336.854.177 mięsa;308.382.571.390 mięsa;45717213
