Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
07.06.2026, 00:31:46;Brahmaparuss;Doswiadczenie;171.071.888 / 171.118.350;171.075.087 / 171.118.350;3199
07.06.2026, 00:31:46;Brahmaparuss;Walki;95.617;95.618;1
07.06.2026, 00:31:48;lux;Doswiadczenie;104.736.566 / 104.749.220;104.767.911 / 104.794.995;31345
07.06.2026, 00:31:48;lux;Walki;104.224;104.225;1
07.06.2026, 00:31:48;lux;Zrabowane dobra;172.113.528.266 krwi;172.165.131.620 krwi;51603354
07.06.2026, 00:31:50;PEON;Doswiadczenie;145.115.506 / 145.158.105;145.120.751 / 145.158.105;5245
07.06.2026, 00:31:50;PEON;Zrabowane dobra;298.289.006.820 mięsa;298.291.497.725 mięsa;2490905
07.06.2026, 01:38:31;Brahmaparuss;Doswiadczenie;171.075.087 / 171.118.350;171.161.587 / 171.176.855;86500
07.06.2026, 01:38:31;Brahmaparuss;Walki;95.618;95.619;1
07.06.2026, 01:38:31;Brahmaparuss;Zrabowane dobra;264.321.442.876 krwi;264.388.539.742 krwi;67096866
07.06.2026, 01:38:33;lux;Doswiadczenie;104.767.911 / 104.794.995;104.790.077 / 104.794.995;22166
07.06.2026, 01:38:33;lux;Charyzma;1877;1878;1
07.06.2026, 01:38:33;lux;Zrabowane dobra;172.165.131.620 krwi;172.180.721.660 krwi;15590040
07.06.2026, 01:38:34;Viktor;Doswiadczenie;138.268.659 / 138.290.660;138.269.559 / 138.290.660;900
07.06.2026, 01:38:34;Viktor;Zrabowane dobra;245.295.076.944 krwi;245.298.500.094 krwi;3423150
07.06.2026, 01:38:35;PEON;Doswiadczenie;145.120.751 / 145.158.105;145.121.915 / 145.158.105;1164
07.06.2026, 01:38:35;PEON;Zrabowane dobra;298.291.497.725 mięsa;298.295.013.048 mięsa;3515323
07.06.2026, 03:53:35;Brahmaparuss;Doswiadczenie;171.161.587 / 171.176.855;171.363.286 / 171.410.980;201699
07.06.2026, 03:53:35;Brahmaparuss;Wytrzymalosc;3237;3238;1
07.06.2026, 03:53:35;Brahmaparuss;Zrabowane dobra;264.388.539.742 krwi;264.566.796.548 krwi;178256806
07.06.2026, 03:53:36;Gawron;Doswiadczenie;116.652.661 / 116.697.635;116.657.492 / 116.697.635;4831
07.06.2026, 03:53:38;XTurek;Doswiadczenie;367.278.738 / 367.318.775;367.287.837 / 367.318.775;9099
07.06.2026, 03:53:38;XTurek;Zrabowane dobra;777.349.751.286 mięsa;777.351.754.254 mięsa;2002968
