Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
05.08.2026, 01:01:59;lux;Doswiadczenie;130.421.206 / 130.463.425;130.463.442 / 130.514.510;42236
05.08.2026, 01:01:59;lux;Zrabowane dobra;193.814.639.985 krwi;193.870.412.812 krwi;55772827
05.08.2026, 01:01:59;XTurek;Doswiadczenie;510.553.057 / 510.565.230;510.655.463 / 510.666.285;102406
05.08.2026, 01:01:59;XTurek;Zrabowane dobra;924.911.823.394 mięsa;925.070.058.179 mięsa;158234785
05.08.2026, 02:11:43;Brahmaparuss;Doswiadczenie;246.379.620 / 246.409.020;246.379.622 / 246.409.020;2
05.08.2026, 02:11:43;Brahmaparuss;Walki;98.202;98.203;1
05.08.2026, 02:11:46;Viktor;Doswiadczenie;155.219.713 / 155.241.490;155.219.714 / 155.241.490;1
05.08.2026, 02:11:46;Viktor;Walki;51.139;51.140;1
05.08.2026, 05:32:02;Brahmaparuss;Doswiadczenie;246.379.622 / 246.409.020;246.655.061 / 246.689.900;275439
05.08.2026, 05:32:02;Brahmaparuss;Zwinnosc;3572;3573;1
05.08.2026, 05:32:02;Brahmaparuss;Walki;98.203;98.209;6
05.08.2026, 05:32:02;Brahmaparuss;Zrabowane dobra;334.073.514.083 krwi;334.340.168.578 krwi;266654495
05.08.2026, 05:32:03;Gawron;Doswiadczenie;142.560.434 / 142.583.340;142.565.774 / 142.583.340;5340
05.08.2026, 05:32:04;lux;Doswiadczenie;130.463.442 / 130.514.510;130.468.551 / 130.514.510;5109
05.08.2026, 05:32:04;XTurek;Doswiadczenie;510.655.463 / 510.666.285;510.970.489 / 511.070.610;315026
05.08.2026, 05:32:04;XTurek;Zrabowane dobra;925.070.058.179 mięsa;925.352.463.145 mięsa;282404966
05.08.2026, 05:32:05;Viktor;Doswiadczenie;155.219.714 / 155.241.490;155.227.663 / 155.241.490;7949
05.08.2026, 05:32:05;Viktor;Walki;51.140;51.150;10
05.08.2026, 05:32:05;Viktor;Zrabowane dobra;259.139.620.637 krwi;259.150.322.961 krwi;10702324
05.08.2026, 05:32:06;PEON;Walki;30.856;30.857;1
05.08.2026, 08:09:07;Brahmaparuss;Doswiadczenie;246.655.061 / 246.689.900;246.673.121 / 246.689.900;18060
05.08.2026, 08:09:07;Brahmaparuss;Walki;98.209;98.210;1
05.08.2026, 08:09:07;Brahmaparuss;Zrabowane dobra;334.340.168.578 krwi;334.346.659.324 krwi;6490746
05.08.2026, 08:09:08;Gawron;Doswiadczenie;142.565.774 / 142.583.340;142.621.969 / 142.636.745;56195
05.08.2026, 08:09:08;Gawron;Zwinnosc;2334;2336;2
05.08.2026, 08:09:08;Gawron;Walki;57.780;57.783;3
05.08.2026, 08:09:08;Gawron;Zrabowane dobra;205.632.527.408 krwi;205.753.769.424 krwi;121242016
05.08.2026, 08:09:10;lux;Walki;107.474;107.477;3
05.08.2026, 08:09:11;XTurek;Doswiadczenie;510.970.489 / 511.070.610;511.217.420 / 511.272.830;246931
05.08.2026, 08:09:11;XTurek;Sila;4406;4407;1
05.08.2026, 08:09:11;XTurek;Zrabowane dobra;925.352.463.145 mięsa;925.649.390.333 mięsa;296927188
05.08.2026, 08:09:12;Viktor;Walki;51.150;51.151;1
05.08.2026, 08:09:13;PEON;Doswiadczenie;161.595.869 / 161.601.810;161.733.074 / 161.772.405;137205
05.08.2026, 08:09:13;PEON;Wytrzymalosc;3064;3065;1
05.08.2026, 08:09:13;PEON;Walki;30.857;30.858;1
05.08.2026, 08:09:13;PEON;Zrabowane dobra;311.182.679.011 mięsa;311.386.882.992 mięsa;204203981
