Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
12.05.2026, 00:39:11;Brahmaparuss;Doswiadczenie;138.291.696 / 138.343.260;138.291.699 / 138.343.260;3
12.05.2026, 00:39:11;Brahmaparuss;Walki;94.524;94.525;1
12.05.2026, 00:39:14;XTurek;Doswiadczenie;317.172.339 / 317.214.090;317.261.131 / 317.293.745;88792
12.05.2026, 00:39:14;XTurek;Zrabowane dobra;727.925.868.685 mięsa;727.996.677.037 mięsa;70808352
12.05.2026, 01:39:43;XTurek;Doswiadczenie;317.261.131 / 317.293.745;317.316.721 / 317.373.410;55590
12.05.2026, 01:39:43;XTurek;Zrabowane dobra;727.996.677.037 mięsa;728.054.410.672 mięsa;57733635
12.05.2026, 03:23:48;Brahmaparuss;Doswiadczenie;138.291.699 / 138.343.260;138.375.662 / 138.395.865;83963
12.05.2026, 03:23:48;Brahmaparuss;Zrabowane dobra;236.679.703.737 krwi;236.740.588.914 krwi;60885177
12.05.2026, 03:23:49;Gawron;Doswiadczenie;113.740.222 / 113.769.270;113.744.992 / 113.769.270;4770
12.05.2026, 03:23:50;lux;Doswiadczenie;92.619.449 / 92.626.380;92.623.753 / 92.626.380;4304
12.05.2026, 03:23:50;XTurek;Doswiadczenie;317.316.721 / 317.373.410;317.330.532 / 317.373.410;13811
12.05.2026, 03:23:50;XTurek;Zrabowane dobra;728.054.410.672 mięsa;728.087.277.169 mięsa;32866497
12.05.2026, 03:23:51;Viktor;Doswiadczenie;128.271.413 / 128.276.190;128.276.478 / 128.326.845;5065
12.05.2026, 03:23:52;PEON;Doswiadczenie;143.987.265 / 144.028.810;143.992.632 / 144.028.810;5367
12.05.2026, 06:56:23;Brahmaparuss;Doswiadczenie;138.375.662 / 138.395.865;138.498.758 / 138.501.105;123096
12.05.2026, 06:56:23;Brahmaparuss;Wytrzymalosc;3171;3172;1
12.05.2026, 06:56:23;Brahmaparuss;Walki;94.525;94.528;3
12.05.2026, 06:56:23;Brahmaparuss;Zrabowane dobra;236.740.588.914 krwi;236.838.453.782 krwi;97864868
12.05.2026, 06:56:24;lux;Doswiadczenie;92.623.753 / 92.626.380;92.694.581 / 92.712.485;70828
12.05.2026, 06:56:24;lux;Charyzma;1851;1852;1
12.05.2026, 06:56:24;lux;Zrabowane dobra;162.544.780.652 krwi;162.591.401.509 krwi;46620857
12.05.2026, 06:56:25;XTurek;Doswiadczenie;317.330.532 / 317.373.410;317.343.923 / 317.373.410;13391
12.05.2026, 06:56:25;XTurek;Zrabowane dobra;728.087.277.169 mięsa;728.108.051.369 mięsa;20774200
12.05.2026, 06:56:26;Viktor;Doswiadczenie;128.276.478 / 128.326.845;128.333.244 / 128.377.510;56766
12.05.2026, 06:56:26;Viktor;Charyzma;1538;1539;1
12.05.2026, 06:56:26;Viktor;Walki;49.038;49.039;1
12.05.2026, 06:56:26;Viktor;Zrabowane dobra;237.219.913.047 krwi;237.255.919.242 krwi;36006195
12.05.2026, 06:56:27;PEON;Doswiadczenie;143.992.632 / 144.028.810;143.992.638 / 144.028.810;6
12.05.2026, 06:56:27;PEON;Zrabowane dobra;296.494.395.010 mięsa;296.494.411.714 mięsa;16704
