Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
27.08.2026, 01:46:10;Brahmaparuss;Doswiadczenie;269.438.670 / 269.458.745;269.441.684 / 269.458.745;3014
27.08.2026, 01:46:11;lux;Walki;107.998;107.999;1
27.08.2026, 01:46:12;XTurek;Doswiadczenie;571.656.533 / 571.711.935;571.866.837 / 571.925.820;210304
27.08.2026, 01:46:12;XTurek;Zrabowane dobra;987.332.477.705 mięsa;987.541.108.856 mięsa;208631151
27.08.2026, 01:46:13;PEON;Doswiadczenie;178.941.066 / 178.987.425;179.031.338 / 179.047.260;90272
27.08.2026, 01:46:13;PEON;Sila;4817;4818;1
27.08.2026, 01:46:13;PEON;Obrona;3326;3327;1
27.08.2026, 01:46:13;PEON;Zrabowane dobra;324.966.244.357 mięsa;325.035.444.910 mięsa;69200553
27.08.2026, 07:07:39;Brahmaparuss;Doswiadczenie;269.441.684 / 269.458.745;269.528.854 / 269.532.160;87170
27.08.2026, 07:07:39;Brahmaparuss;Walki;98.990;98.992;2
27.08.2026, 07:07:39;Brahmaparuss;Zrabowane dobra;355.042.731.534 krwi;355.112.814.006 krwi;70082472
27.08.2026, 07:07:40;Gawron;Walki;58.037;58.038;1
27.08.2026, 07:07:41;lux;Doswiadczenie;138.824.233 / 138.869.770;138.865.888 / 138.869.770;41655
27.08.2026, 07:07:41;lux;Walki;107.999;108.000;1
27.08.2026, 07:07:41;lux;Zrabowane dobra;200.808.206.448 krwi;200.831.942.870 krwi;23736422
27.08.2026, 07:07:41;XTurek;Doswiadczenie;571.866.837 / 571.925.820;572.560.251 / 572.567.705;693414
27.08.2026, 07:07:41;XTurek;Wytrzymalosc;3921;3922;1
27.08.2026, 07:07:41;XTurek;Zrabowane dobra;987.541.108.856 mięsa;988.211.709.190 mięsa;670600334
27.08.2026, 07:07:42;Viktor;Doswiadczenie;157.866.565 / 157.871.420;157.872.432 / 157.927.620;5867
27.08.2026, 07:07:42;Viktor;Walki;52.099;52.100;1
27.08.2026, 07:07:42;Viktor;Zrabowane dobra;261.881.781.062 krwi;261.882.838.751 krwi;1057689
27.08.2026, 07:07:43;PEON;Doswiadczenie;179.031.338 / 179.047.260;179.157.361 / 179.166.965;126023
27.08.2026, 07:07:43;PEON;Charyzma;1927;1928;1
27.08.2026, 07:07:43;PEON;Zrabowane dobra;325.035.444.910 mięsa;325.124.424.455 mięsa;88979545
27.08.2026, 18:28:25;Brahmaparuss;Doswiadczenie;269.528.854 / 269.532.160;269.793.780 / 269.825.925;264926
27.08.2026, 18:28:25;Brahmaparuss;Zwinnosc;3610;3611;1
27.08.2026, 18:28:25;Brahmaparuss;Walki;98.992;98.999;7
27.08.2026, 18:28:25;Brahmaparuss;Zrabowane dobra;355.112.814.006 krwi;355.312.319.585 krwi;199505579
27.08.2026, 18:28:25;Gawron;Doswiadczenie;150.111.818 / 150.157.480;150.122.553 / 150.157.480;10735
27.08.2026, 18:28:25;Gawron;Zwinnosc;2353;2354;1
27.08.2026, 18:28:25;Gawron;Walki;58.038;58.042;4
27.08.2026, 18:28:25;Gawron;Zrabowane dobra;211.767.573.328 krwi;211.788.766.353 krwi;21193025
27.08.2026, 18:28:26;lux;Doswiadczenie;138.865.888 / 138.869.770;139.077.030 / 139.080.650;211142
27.08.2026, 18:28:26;lux;Zwinnosc;2207;2208;1
27.08.2026, 18:28:26;lux;Charyzma;1953;1954;1
27.08.2026, 18:28:26;lux;Walki;108.000;108.003;3
27.08.2026, 18:28:26;lux;Zrabowane dobra;200.831.942.870 krwi;200.971.014.103 krwi;139071233
27.08.2026, 18:28:27;XTurek;Doswiadczenie;572.560.251 / 572.567.705;573.975.625 / 574.066.840;1415374
27.08.2026, 18:28:27;XTurek;Wytrzymalosc;3922;3926;4
27.08.2026, 18:28:27;XTurek;Zrabowane dobra;988.211.709.190 mięsa;989.567.248.356 mięsa;1355539166
27.08.2026, 18:28:27;Viktor;Doswiadczenie;157.872.432 / 157.927.620;157.878.372 / 157.927.620;5940
27.08.2026, 18:28:27;Viktor;Zrabowane dobra;261.882.838.751 krwi;261.884.203.511 krwi;1364760
27.08.2026, 18:28:28;PEON;Doswiadczenie;179.157.361 / 179.166.965;179.573.647 / 179.586.235;416286
27.08.2026, 18:28:28;PEON;Charyzma;1928;1932;4
27.08.2026, 18:28:28;PEON;Zrabowane dobra;325.124.424.455 mięsa;325.427.699.990 mięsa;303275535
